,Unnamed: 0,Unnamed: 0.1,Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year
129,213,872,Icatibant Acetate,N=C(N)NCCCC(N)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)N1CC(O)CC1C(=O)NCC(=O)NC(CC1=CC=CS1)C(=O)NC(CO)C(=O)N1CC2=CC=CC=C2CC1C(=O)N1C(C(=O)NC(CCCN=C(N)N)C(=O)O)CC2CCCCC21,Hepatomegaly,Mouse,-1.3979400086720375,Repeated,Subcutaneous,"FDA approval package document: Pharmacology Review 022150/S-000 Part 05, page:15 PDF 897k",https://www.pharmapendium.com/browse/fda/Icatibant Acetate/df2dc8c42afba05284d96287d75f8ce5?reference=15,2007.0
130,214,873,Icosapent Ethyl,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,Hepatomegaly,Rat,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 202057/S-000 Part 02, page:31 PDF 4715k",https://www.pharmapendium.com/browse/fda/Icosapent Ethyl/871607c88ef2c24ae8ca008e6956ebad?reference=31,2011.0
131,216,877,Iloprost,CC#CCC(C)C(O)/C=C/C1C(O)CC2C/C(=C\CCCC(=O)O)CC21,Hepatomegaly,Rat,-2.096910013008056,Repeated,Oral,"FDA approval package document: Pharmacology Review 021779/S-000, page:89 PDF 5048k",https://www.pharmapendium.com/browse/fda/Iloprost/c9e7deb0883533598a7f647960c0e873?reference=89,2004.0
132,217,878,Indinavir Sulfate,CC(C)(C)NC(=O)C1CN(CC2=CC=CN=C2)CCN1CC(O)CC(CC1=CC=CC=C1)C(=O)NC1C2=CC=CC=C2CC1O,Hepatomegaly,Rat,-2.584331224367531,Repeated,Oral,"FDA approval package document: Pharmacology Review 020685, page:25 PDF 2098k",https://www.pharmapendium.com/browse/fda/Indinavir Sulfate/d214ba9ff666ee648ab3c78ad1eff978?reference=25,1996.0
133,218,884,Ingenol Mebutate,CC=C(C)C(=O)OC1C(C)=CC23C(=O)C(=CC(CO)C(O)C12O)C1C(CC3C)C1(C)C,Hepatomegaly,Rat,-6.698970004336019,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 202833/S-000 Part 06, page:14 PDF 2905k",https://www.pharmapendium.com/browse/fda/Ingenol Mebutate/58c13f86fc55af39ae2f23b84fd3052f?reference=14,2011.0
134,219,885,Iobenguane Sulfate I 131,N=C(N)NCC1=CC([131I])=CC=C1,Hepatomegaly,Rat,-1.3010299956639813,Repeated,Intravenous,"FDA approval package document: Approval Package 020084 Part 02, page:20 PDF 7833k",https://www.pharmapendium.com/browse/fda/Iobenguane Sulfate I 131/26e5d1f5db398eb4d0478bc8501e4443?reference=20,1994.0
135,220,886,Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C2=CC=CC=C2C2=NNN=N2)C=C1,Hepatomegaly,Mouse,-2.745966567012242,Repeated,Oral,"FDA approval package document: Pharmacology Review 020757/S-000 Part 02, page:73 PDF 3036k",https://www.pharmapendium.com/browse/fda/Irbesartan/4db01d512b5ac047c9bdf97b6883d20c?reference=73,1997.0
136,222,910,Istradefylline,CCN1C(=O)C2=C(N=C(/C=C/C3=CC=C(OC)C(OC)=C3)N2C)N(CC)C1=O,Hepatomegaly,Mouse,-2.3138672203691533,Repeated,Oral,"FDA approval package document: Pharmacology Review 022075/S-000 Part 05, page:16 PDF 1544k",https://www.pharmapendium.com/browse/fda/Istradefylline/d8b03659fddbd0b10be83393532e44a0?reference=16,2008.0
137,224,920,Ivabradine Hydrochloride,COC1=C(OC)C=C2CC(=O)N(CCCN(C)CC3CC4=C3C=C(OC)C(OC)=C4)CCC2=C1,Hepatomegaly,Rat,-1.1949766032160551,Repeated,Oral,"FDA approval package document: Pharmacology Review 206143/S-000, page:112 PDF 43271k",https://www.pharmapendium.com/browse/fda/Ivabradine Hydrochloride/edc1083dfcdf1c91d99c140c08bdd9c9?reference=112,2014.0
138,225,923,Ivacaftor,CC(C)(C)C1=C(O)C=C(NC(=O)C2=CNC3=CC=CC=C3C2=O)C(C(C)(C)C)=C1,Hepatomegaly,Rat,-2.375663613960885,Repeated,Oral,"FDA approval package document: Pharmacology Review 203188/S-000 Part 07, page:4 PDF 3049k",https://www.pharmapendium.com/browse/fda/Ivacaftor/12c4846d1e04ff23e1995691bb7f78f9?reference=4,2012.0
139,228,932,Josamycin,COC1C(OC(C)=O)CC(=O)OC(C)C/C=C\C=C\C(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,Hepatomegaly,Rat,-1.3979400086720375,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Food and Chemical Toxicology 40,1017,2001   ---   DOI:10.1016/S0278-6915(02)00068-6   ISSN:0278-6915   JOURNAL:Food and Chemical Toxicology   PAGES:1017   VOLUME:40",http://dx.doi.org/10.1016/S0278-6915(02)00068-6,2001.0
140,229,933,Ketorolac Tromethamine,O=C(C1=CC=CC=C1)C1=CC=C2C(C(=O)O)CCN12,Hepatomegaly,Mouse,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Approval Package 019645/S-001 Part 01, page:18 PDF 4498k",https://www.pharmapendium.com/browse/fda/Ketorolac Tromethamine/75a3fc8abc5250efabeb6d70d8688772?reference=18,1987.0
141,230,934,Ketotifen Fumarate,CN1CCC(=C2C3=CC=CC=C3CC(=O)C3=C2C=CS3)CC1,Hepatomegaly,Rat,-1.9614210940664485,Repeated,Oral,"FDA approval package document: Pharmacology Review 021066/S-000 Part 01, page:46 PDF 1907k",https://www.pharmapendium.com/browse/fda/Ketotifen Fumarate/19101dc7f3d2cfe9ddb912c2f47b808c?reference=46,1999.0
142,231,938,Lacosamide,COCC(NC(C)=O)C(=O)NCC1=CC=CC=C1,Hepatomegaly,Rat,-2.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMEA/460925/2008, page:20 PDF 1529k",https://www.pharmapendium.com/browse/ema/Lacosamide/0c41fd7a2d59a3b4ce8cf9f56dfda3a2?reference=20,2008.0
143,232,941,Lactitol,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Hepatomegaly,Rat,-3.903089986991944,Repeated,Oral,"FDA approval package document: Approval Package 211281/S-000 Part 01, page:38 PDF 1307k",https://www.pharmapendium.com/browse/fda/Lactitol/29fc08cc768baf5b044489d48fa6a036?reference=38,2020.0
144,240,987,Letrozole,N#CC1=CC=C(C(C2=CC=C(C#N)C=C2)N2C=NC=N2)C=C1,Hepatomegaly,Rat,-0.981738683025684,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020726 Part 01, page:21 PDF 3469k",https://www.pharmapendium.com/browse/fda/Letrozole/72bacd76e87e03b74f76cae96cafa6eb?reference=21,1996.0
145,241,1006,Leuprolide Acetate,CCNC(=O)C1CCCN1C(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CNC2=C1C=CC=C2)NC(=O)C(CC1=CNC=N1)NC(O)C1=CC=C(O)N1,Hepatomegaly,Rat,-1.230448921378274,Repeated,Intramuscular,"FDA approval package document: Approval Package 205054/S-000 Part 04, page:62 PDF 4902k",https://www.pharmapendium.com/browse/fda/Leuprolide Acetate/23544003525d68851f4d9c8202ebaede?reference=62,2015.0
146,242,1007,Levetiracetam,CCC(C(N)=O)N1CCCC1=O,Hepatomegaly,Rat,-3.017902450018896,Repeated,Oral,"FDA approval package document: Pharmacology Review 021035, page:24 PDF 1699k",https://www.pharmapendium.com/browse/fda/Levetiracetam/fe534fda88fabd4471d10e41769e737b?reference=24,1999.0
147,244,1021,Levomilnacipran Hydrochloride,CCN(CC)C(=O)C1(C2=CC=CC=C2)CC1CN,Hepatomegaly,Rat,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Pharmacology Review 204168/S-000 Part 02, page:148 PDF 16517k",https://www.pharmapendium.com/browse/fda/Levomilnacipran Hydrochloride/af3376891ab8ae9c5f743692525cd591?reference=148,2012.0
148,254,1060,Mebendazole,COC(=O)NC1=NC2=C(C=CC(C(=O)C3=CC=CC=C3)=C2)N1,Hepatomegaly,Rat,-1.8512583487190752,Repeated,Oral,"FDA approval package document: Pharmacology Review 208398/S-000 Part 01, page:24 PDF 6193k",https://www.pharmapendium.com/browse/fda/Mebendazole/cb026f8ef7ebfa8de1bfa1885a666900?reference=24,2016.0
149,256,1064,Megestrol Acetate,CC(=O)OC1(C(C)=O)CCC2C3=CC(C)=C4CC(=O)CCC4(C)C3CCC21C,Hepatomegaly,Rat,-0.4771212547196624,Repeated,Oral,"FDA approval package document: Pharmacology Review 021778/S-000, page:26 PDF 3229k",https://www.pharmapendium.com/browse/fda/Megestrol Acetate/150bb511b7c6f352ddf19a1d9072f725?reference=26,2005.0
150,257,1065,Melatonin,COC1=CC2=C(C=C1)NC=C2CCNC(C)=O,Hepatomegaly,Rat,-2.165095874754218,Repeated,Oral,"EMA approval document: Assessment Report EMEA/H/C/695, page:13 PDF 343k",https://www.pharmapendium.com/browse/ema/Melatonin/585ed2d7b74236b30fda4c265b4c9b2c?reference=13,2007.0
151,258,1069,Memantine Hydrochloride,CC12CC3CC(C)(C1)CC(N)(C3)C2,Hepatomegaly,Rat,-1.6532125137753435,Repeated,Oral,"FDA approval package document: Pharmacology Review 021487/S-000 Part 05, page:2 PDF 1822k",https://www.pharmapendium.com/browse/fda/Memantine Hydrochloride/46d984a4197aa52894750f8adda4767d?reference=2,2003.0
152,259,1076,Mephenoxalone,COC1=CC=CC=C1OCC1CNC(=O)O1,Hepatomegaly,Rat,-1.3222192947339193,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: toxicology and applied pharmacology 6,642,1964   ---   DOI:10.1016/0041-008X(64)90114-0   ISSN:0041-008X   JOURNAL:Toxicology and Applied Pharmacology   PAGES:642   VOLUME:6",http://dx.doi.org/10.1016/0041-008X(64)90114-0,1964.0
153,260,1077,Mesalamine,NC1=CC(C(=O)O)=C(O)C=C1,Hepatomegaly,Mouse,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Pharmacology Review 019651/S-005 Part 01, page:7 PDF 905k",https://www.pharmapendium.com/browse/fda/Mesalamine/f217d6c99465f9c255603ef473530cae?reference=7,1997.0
154,261,1078,Methoxsalen,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2,Hepatomegaly,Rat,-1.9938769149412112,Repeated,Oral,"FDA approval package document: Pharmacology Review 020969, page:27 PDF 1403k",https://www.pharmapendium.com/browse/fda/Methoxsalen/e41b4bd3ba06420fe6033629330f4767?reference=27,1999.0
155,262,1083,Methyl Aminolevulinate Hydrochloride,COC(=O)CCC(=O)CN,Hepatomegaly,Rat,-2.628388930050312,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021415/S-000, page:88 PDF 8861k",https://www.pharmapendium.com/browse/fda/Methyl Aminolevulinate Hydrochloride/205400cdd15a85be2b5b4e35f2861c3a?reference=88,2004.0
156,263,1085,Methylene Blue,CN(C)C1=CC2=C(C=C1)N=C1C=CC(=[N+](C)C)C=C1S2,Hepatomegaly,Rat,-2.210853365314893,Repeated,Oral,"FDA approval package document: Pharmacology Review 204630/S-000, page:68 PDF 11848k",https://www.pharmapendium.com/browse/fda/Methylene Blue/3cd56d6469a1096eecf27d16de67a916?reference=68,2013.0
157,264,1087,Methylprednisolone Sodium Succinate,CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCC(=O)O)C2C1,Hepatomegaly,Rat,-0.8450980400142568,Repeated,Implant,"Reference from PharmaPendium Published Toxicity: Journal of Pharmacology and Experimental Therapeutics 300,245,2002   ---   DOI:10.1124/JPET.300.1.245   JOURNAL:Journal of Pharmacology and Experimental Therapeutics   PAGES:245   VOLUME:300",http://dx.doi.org/10.1124/JPET.300.1.245,2002.0
158,265,1088,Methyltestosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,Hepatomegaly,Rat,-1.0,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicology 186,227,2003   ---   DOI:10.1016/S0300-483X(02)00750-3   ISSN:0300-483X   JOURNAL:Toxicology   PAGES:227   VOLUME:186",http://dx.doi.org/10.1016/S0300-483X(02)00750-3,2003.0
159,267,1091,Mexiletine Hydrochloride,CC1=C(OCC(C)N)C(C)=CC=C1,Hepatomegaly,Rat,-2.397940008672037,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/831802/2018; EMEA/H/C/004584/0000, page:24 PDF 3055k",https://www.pharmapendium.com/browse/ema/Mexiletine Hydrochloride/0339e2432f1279187517a7d5ce5d49a6?reference=24,2018.0
160,272,1106,Mifepristone,CC#CC1(O)CCC2C3=C(C4=C(CC3)CC(=O)CC4)C(C3=CC=C(N(C)C)C=C3)CC21C,Hepatomegaly,Mouse,-1.740362689494244,Repeated,Oral,"FDA approval package document: Pharmacology Review 202107/S-000 Part 04, page:41 PDF 7149k",https://www.pharmapendium.com/browse/fda/Mifepristone/3462b48517ccc84185c9dd06f991e8f1?reference=41,2012.0
161,273,1110,Miglitol,OCCN1CC(O)C(O)C(O)C1CO,Hepatomegaly,Rat,-3.0,Repeated,Oral,"FDA approval package document: Pharmacology Review 020682, page:5 PDF 1173k",https://www.pharmapendium.com/browse/fda/Miglitol/fb5f8f25f9a4e91a066eddf6fa97642c?reference=5,
162,274,1111,Miglustat,CCCCN1CC(O)C(O)C(O)C1CO,Hepatomegaly,Mouse,-3.03154310833328,Repeated,Oral,"FDA approval package document: Pharmacology Review 021348/S-000 Part 01, page:5 PDF 1250k",https://www.pharmapendium.com/browse/fda/Miglustat/c6a2b7752cd599c68628190dc5d18ae6?reference=5,2003.0
163,275,1141,Miltefosine,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,Hepatomegaly,Rat,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Pharmacology Review 204684/S-000 Part 02, page:3 PDF 335k",https://www.pharmapendium.com/browse/fda/Miltefosine/ce0de14473507b05f8d9047be3725f66?reference=3,2013.0
164,276,1143,Minocycline Hydrochloride,CN(C)C1=CC=C(O)C2=C1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,Hepatomegaly,Rat,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Pharmacology Review 050808/S-000, page:24 PDF 3377k",https://www.pharmapendium.com/browse/fda/Minocycline Hydrochloride/985df054ef4b7aae2e8e5a6db7c255a4?reference=24,2005.0
165,277,1144,Minoxidil,NC1=CC(N2CCCCC2)=NC(N)=[N+]1[O-],Hepatomegaly,Rat,-1.499687082618404,Repeated,Topical,"FDA approval package document: Pharmacology Review 021812/S-000, page:21 PDF 1628k",https://www.pharmapendium.com/browse/fda/Minoxidil/ec1a9dc09fffb0e1e912162324b2ec31?reference=21,2005.0
166,278,1150,Mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNCC(O)C3=CC=CC=C3)C=C2)=CS1,Hepatomegaly,Rat,-1.619788758288394,Repeated,Oral,"FDA approval package document: Pharmacology Review 202611/S-000 Part 05, page:10 PDF 13640k",https://www.pharmapendium.com/browse/fda/Mirabegron/d4fd5dd9ca26065d577cf5e9b3262c5d?reference=10,2012.0
167,279,1157,Mirtazapine,CN1CCN2C3=C(C=CC=N3)CC3=CC=CC=C3C2C1,Hepatomegaly,Rat,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Pharmacology Review 020415, page:47 PDF 1492k",https://www.pharmapendium.com/browse/fda/Mirtazapine/daf4c7de8d5d70312797cc7f187113e6?reference=47,1995.0
168,280,1158,Modafinil,NC(=O)C[S+]([O-])C(C1=CC=CC=C1)C1=CC=CC=C1,Hepatomegaly,Rat,-1.9520435453393867,Repeated,Oral,"FDA approval package document: Pharmacology Review 020717/S-000 Part 02, page:26 PDF 1034k",https://www.pharmapendium.com/browse/fda/Modafinil/0462b65edc87f475c9a469531c3a6577?reference=26,1997.0
169,282,1173,Monomethyl Fumarate,COC(=O)/C=C/C(=O)O,Hepatomegaly,Rat,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Pharmacology Review 210296/S-000, page:11 PDF 3988k",https://www.pharmapendium.com/browse/fda/Monomethyl Fumarate/9f3241670d6c72beab35d59cf5b64fca?reference=11,2018.0
170,283,1174,Moricizine Hydrochloride,CCOC(=O)NC1=CC=C2SC3=C(C=CC=C3)N(C(=O)CCN3CCOCC3)C2=C1,Hepatomegaly,Rat,-1.6532125137753435,Repeated,Oral,"FDA approval package document: Approval Package 019753 Part 09, page:6 PDF 5140k",https://www.pharmapendium.com/browse/fda/Moricizine Hydrochloride/4e527fce942384adaad7e35e718dffea?reference=6,1990.0
171,284,1176,Moxidectin,CON=C1CC2(CC3CC(C/C=C(\C)CC(C)/C=C/C=C4\COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)OC(/C(C)=C/C(C)C)C1C,Hepatomegaly,Rat,-1.3617278360175928,Repeated,Oral,"FDA approval package document: Pharmacology Review 210867/S-000 Part 04, page:11 PDF 5545k",https://www.pharmapendium.com/browse/fda/Moxidectin/03835837ede2d71152133ba4bcb974b0?reference=11,2018.0
172,286,1179,Mupirocin,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,Hepatomegaly,Rat,-2.0,Repeated,Subcutaneous,"FDA approval package document: Approval Package 050591 Part 03, page:7 PDF 1048k",https://www.pharmapendium.com/browse/fda/Mupirocin/c16fd32ee0d53a3199d26071e1442070?reference=7,1986.0
173,287,1180,Naftifine Hydrochloride,CN(C/C=C/C1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12,Hepatomegaly,Rat,-2.2604121447557173,Repeated,Oral,"FDA approval package document: Approval Package 019356 Part 02, page:9 PDF 2375k",https://www.pharmapendium.com/browse/fda/Naftifine Hydrochloride/ea179fbdcc1ef2e257f616baaf46cc53?reference=9,1985.0
174,288,1187,Naldemedine Tosylate,CC(C)(NC(=O)C1CC2(O)C3CC4=CC=C(O)C5=C4C2(CCN3CC2CC2)C(O5)C1=O)C1=NC(C2=CC=CC=C2)=NO1,Hepatomegaly,Mouse,-2.7634279935629373,Repeated,Oral,"FDA approval package document: Pharmacology Review 208854/S-000, page:87 PDF 42875k",https://www.pharmapendium.com/browse/fda/Naldemedine Tosylate/cb48888bdb0096eab9489661c298432d?reference=87,2016.0
175,289,1192,Naloxegol Oxalate,C=CCN1CCC23C4=C5C=CC(O)=C4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,Hepatomegaly,Rat,-2.505149978319906,Repeated,Oral,"FDA approval package document: Pharmacology Review 204760/S-000, page:85 PDF 33475k",https://www.pharmapendium.com/browse/fda/Naloxegol Oxalate/170cfe085c4dee733a6c9749a490c3d8?reference=85,2009.0
176,290,1202,Nefopam,CN1CCOC(C2=CC=CC=C2)C2=CC=CC=C2C1,Hepatomegaly,Rat,-1.6812412373755872,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Toxicology and Applied Pharmacology 36,301,1976   ---   DOI:10.1016/0041-008X(76)90009-0   ISSN:0041-008X   JOURNAL:Toxicology and Applied Pharmacology   PAGES:301   VOLUME:36",http://dx.doi.org/10.1016/0041-008X(76)90009-0,1976.0
177,292,1204,Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatomegaly,Rat,-1.7817553746524688,Repeated,Oral,"FDA approval package document: Pharmacology Review 020636 Part 01, page:25 PDF 2707k",https://www.pharmapendium.com/browse/fda/Nevirapine/70bf8bbe576bb560a2e52f27bcd250cf?reference=25,1996.0
178,293,1215,Nicardipine Hydrochloride,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN(C)CC2=CC=CC=C2)C1C1=CC([N+](=O)[O-])=CC=C1,Hepatomegaly,Rat,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 019488 Part 04, page:40 PDF 4302k",https://www.pharmapendium.com/browse/fda/Nicardipine Hydrochloride/7764fec8acb1acaaf49c068a6087901e?reference=40,1988.0
179,294,1217,Nifurtimox,CC1CS(=O)(=O)CCN1/N=C/C1=CC=C([N+](=O)[O-])O1,Hepatomegaly,Rat,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 213464/S-000 Part 03, page:4 PDF 560k",https://www.pharmapendium.com/browse/fda/Nifurtimox/16aef1b3829fd18b40e97ebbbb856c36?reference=4,2020.0
180,297,1222,Nitroglycerin,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],Hepatomegaly,Rat,-2.587336734507256,Repeated,Oral,"FDA approval package document: Pharmacology Review 021359/S-000, page:88 PDF 8968k",https://www.pharmapendium.com/browse/fda/Nitroglycerin/bf82c8bde9897de9094f6c6a1715d523?reference=88,2010.0
181,299,1226,Obeticholic Acid,CCC1C(O)C2C3CCC(C(C)CCC(=O)O)C3(C)CCC2C2(C)CCC(O)CC12,Hepatomegaly,Mouse,-1.9057958803678683,Repeated,Oral,"FDA approval package document: Pharmacology Review 207999/S-000 Part 03, page:27 PDF 13571k",https://www.pharmapendium.com/browse/fda/Obeticholic Acid/a2a2a577ec5b639dc211430b2c08567e?reference=27,2016.0
182,300,1236,Olopatadine Hydrochloride,CN(C)CC/C=C1/C2=CC=CC=C2COC2=CC=C(CC(=O)O)C=C12,Hepatomegaly,Rat,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Pharmacology Review 021861/S-000 Part 03, page:70 PDF 7519k",https://www.pharmapendium.com/browse/fda/Olopatadine Hydrochloride/e5ba2ffbfb9892a3248b3e0faec4578c?reference=70,2008.0
183,302,1238,Oseltamivir Phosphate,CCOC(=O)C1=CC(OC(CC)CC)C(NC(C)=O)C(N)C1,Hepatomegaly,Rat,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Pharmacology Review 021087/S-000 Part 01, page:12 PDF 1495k",https://www.pharmapendium.com/browse/fda/Oseltamivir Phosphate/014dd98a6b5e4cd40ebc635811d5e4fd?reference=12,1999.0
184,305,1256,Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C21,Hepatomegaly,Rat,-2.5309873556067504,Repeated,Oral,"FDA approval package document: Pharmacology Review 021014, page:21 PDF 3120k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/026ef210a8d173853cf1c6130530ea7e?reference=21,1999.0
185,306,1270,Ozanimod Hydrochloride,CC(C)OC1=C(C#N)C=C(C2=NC(C3=C4CCC(NCCO)C4=CC=C3)=NO2)C=C1,Hepatomegaly,Mouse,-1.6434526764861874,Repeated,Oral,"FDA approval package document: Pharmacology Review 209899/S-000, page:67 PDF 19004k",https://www.pharmapendium.com/browse/fda/Ozanimod Hydrochloride/a736fe86a523a011de6082eb570d5ce6?reference=67,2020.0
186,308,1277,Palonosetron Hydrochloride,O=C1C2=CC=CC3=C2C(CCC3)CN1C1CN2CCC1CC2,Hepatomegaly,Rat,-2.255272505103306,Repeated,Oral,"FDA approval package document: Pharmacology Review 021372/S-000 Part 02, page:19 PDF 2187k",https://www.pharmapendium.com/browse/fda/Palonosetron Hydrochloride/856d31376b9f74b8932550720df0aa87?reference=19,2003.0
187,310,1295,Paricalcitol,CC(/C=C/C(C)C(C)(C)O)C1CCC2/C(=C/C=C3CC(O)CC(O)C3)CCCC21C,Hepatomegaly,Rat,-6.477121254719663,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020819/S-000 Part 03, page:14 PDF 866k",https://www.pharmapendium.com/browse/fda/Paricalcitol/084a1822c5c4468ff3413047c42f3989?reference=14,1998.0
188,312,1303,Penciclovir Sodium,NC1=NC(=O)C2=C(N1)N(CCC(CO)CO)C=N2,Hepatomegaly,Rat,-1.9852767431792937,Repeated,Intravenous,"FDA approval package document: Pharmacology Review 020629 Part 01, page:22 PDF 2136k",https://www.pharmapendium.com/browse/fda/Penciclovir Sodium/8bf55ce435a5567b2844e7e0fa6f82fe?reference=22,1995.0
189,313,1306,Peramivir,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O,Hepatomegaly,Rat,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Pharmacology Review 206426/S-000, page:91 PDF 16739k",https://www.pharmapendium.com/browse/fda/Peramivir/2e265b60dcbb27a240353dc075b92ddd?reference=91,2014.0
190,314,1307,Perampanel,N#CC1=CC=CC=C1C1=CC(C2=NC=CC=C2)=CN(C2=CC=CC=C2)C1=O,Hepatomegaly,Mouse,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Pharmacology Review 202834/S-000 Part 07, page:8 PDF 2405k",https://www.pharmapendium.com/browse/fda/Perampanel/c579050cd85a73c52827e4eac0cc7489?reference=8,2012.0
191,316,1311,Pergolide Mesylate,CCCN1CC(CSC)CC2C3=C4C(=CNC4=CC=C3)CC21,Hepatomegaly,Mouse,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 019385 Part 02, page:44 PDF 6033k",https://www.pharmapendium.com/browse/fda/Pergolide Mesylate/f9d216f876775f3890aad904f920a7db?reference=44,1988.0
192,317,1312,Perindopril Erbumine,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,Hepatomegaly,Mouse,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Pharmacology Review 020184 Part 03, page:30 PDF 2062k",https://www.pharmapendium.com/browse/fda/Perindopril Erbumine/50bd5c0bca23e5db08e0617e257c647d?reference=30,1993.0
193,320,1319,Phenobarbital,CCC1(C2=CC=CC=C2)C(=O)NC(=O)NC1=O,Hepatomegaly,Rat,-0.5440680443502757,Repeated,Oral,"Reference from PharmaPendium Published Toxicity: Journal of Toxicological Sciences 33,307,2008   ---   DOI:10.2131/jts.33.307   ISSN:0388-1350   JOURNAL:Journal of Toxicological Sciences   PAGES:307   VOLUME:33",http://dx.doi.org/10.2131/jts.33.307,2008.0
194,321,1326,Phenytoin,O=C1NC(=O)C(C2=CC=CC=C2)(C2=CC=CC=C2)N1,Hepatomegaly,Rat,-1.1139433523068367,Repeated,Intragastric,"Reference from PharmaPendium Published Toxicity: 365835303   ---   DOI:10.1002/bdrb.21022   ISSN:1542-9733   JOURNAL:Birth Defects Research. Part B, Developmental and Reproductive Toxicology   PAGES:337   VOLUME:95",http://dx.doi.org/10.1002/bdrb.21022,2012.0
195,324,1335,Pinacidil,CC(N=C(N=C1C=CNC=C1)NC#N)C(C)(C)C,Hepatomegaly,Rat,-1.130333768495006,Repeated,Oral,"FDA approval package document: Approval Package 019456 Part 01, page:76 PDF 8506k",https://www.pharmapendium.com/browse/fda/Pinacidil/a440d3452eb571b35c22e293cd0f02d2?reference=76,1989.0
196,325,1340,Pindolol,CC(C)NCC(O)COC1=CC=CC2=C1C=CN2,Hepatomegaly,Rat,-1.8195439355418688,Repeated,Oral,"FDA approval package document: Approval Package 018285/S-027 Part 03, page:33 PDF 7358k",https://www.pharmapendium.com/browse/fda/Pindolol/093f84fb76e31f30fe5995137e369dfe?reference=33,1982.0
197,326,1341,Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3=C(O)NC(=O)S3)C=C2)C=C1,Hepatomegaly,Mouse,-1.64738297011462,Repeated,Oral,"FDA approval package document: Pharmacology Review 021073/S-000 Part 02, page:2 PDF 745k",https://www.pharmapendium.com/browse/fda/Pioglitazone Hydrochloride/1986863bd8c3ff638f6b4e553adab37b?reference=2,1999.0
