Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Maraviroc,[H][C@]12CC[C@]([H])(C[C@H](C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: ANNEX I, page:16 PDF 775k",https://www.pharmapendium.com/browse/ema/Maraviroc/c4b566d7660838911f6e544f697ed177?reference=16,2020.0,[H][C]12CC[C]([H])(C[CH](C1)N1C(C)=NN=C1C(C)C)N2CC[CH](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Hepatic failure,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Printed Labeling 020938, page:14 PDF 586k",https://www.pharmapendium.com/browse/fda/Meloxicam/1a6d50b6469890b803fae81cf0e92b31?reference=14,,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Memantine Hydrochloride,[H][C@]12C[C@]3(C)C[C@](C)(C1)C[C@](N)(C2)C3,Hepatic failure,Human,-1.4471580313422192,Repeated,Oral,"FDA approval package document: Label 022525/S-000, page:8 PDF 368k",https://www.pharmapendium.com/browse/fda/Memantine Hydrochloride/456f9296816fa8a789fea898abe00faa?reference=8,2010.0,[H][C]12C[C]3(C)C[C](C)(C1)C[C](N)(C2)C3
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hepatic failure,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022301/S-000 Part 01, page:9 PDF 6658k",https://www.pharmapendium.com/browse/fda/Mesalamine/bd27fc9deb3575b96265dbabfa9b40fb?reference=9,2008.0,NC1=CC(C(O)=O)=C(O)C=C1
Metaxalone,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,Hepatic failure,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022503/S-000 Part 03, page:4 PDF 916k",https://www.pharmapendium.com/browse/fda/Metaxalone/a392c7d696933c4ca7578b1b6565aa1c?reference=4,2010.0,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hepatic failure,Human,-0.9030899869919435,Repeated,Intravenous,"EMA approval document: Assessment Report EMA/494096/2019; EMEA/H/C/000734/P46/040, page:18 PDF 703k",https://www.pharmapendium.com/browse/ema/Micafungin Sodium/e6e1c6e5d06ae34193962ebee1fca0ac?reference=18,2019.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Minocycline Hydrochloride,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Hepatic failure,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 050808/S-014 Part 01, page:10 PDF 303k",https://www.pharmapendium.com/browse/fda/Minocycline Hydrochloride/31f5da0487309d3b69b91cef30181e69?reference=10,2011.0,[H][C]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2
Moxifloxacin Hydrochloride,[H][C@@]12CCCN[C@]1([H])CN(C2)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,Hepatic failure,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021085/S-010; 021334/S-000, page:42 PDF 1745k",https://www.pharmapendium.com/browse/fda/Moxifloxacin Hydrochloride/1662ebfc721a7169705e8138fce783a5?reference=42,2001.0,[H][C]12CCCN[C]1([H])CN(C2)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
Nebivolol Hydrochloride,[H][C@@]1(CCC2=CC(F)=CC=C2O1)[C@H](O)CNC[C@@H](O)[C@]1([H])CCC2=CC(F)=CC=C2O1,Hepatic failure,Human,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021742/S-000 Part 07, page:63 PDF 5831k",https://www.pharmapendium.com/browse/fda/Nebivolol Hydrochloride/c22a1b61a9df4fdde7d3660c5a0ba709?reference=63,2007.0,[H][C]1(CCC2=CC(F)=CC=C2O1)[CH](O)CNC[CH](O)[C]1([H])CCC2=CC(F)=CC=C2O1
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatic failure,Human,-2.3010299956639813,Repeated,Oral,"EMA approval document: Scientific Discussion, page:20 PDF 291k",https://www.pharmapendium.com/browse/ema/Nevirapine/36844ab8bce64b41f0622a330ee85655?reference=20,2004.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Hepatic failure,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: Assessment Report EMA/313746/2017; EMEA/H/C/000798/II/0084/G, page:65 PDF 2138k",https://www.pharmapendium.com/browse/ema/Nilotinib Hydrochloride Monohydrate/d01e77935612f8a2f5c9961a577b6a3b?reference=65,2017.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Nitisinone,FC(F)(F)C1=CC=C(C(=O)C2C(=O)CCCC2=O)C(=C1)N(=O)=O,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Scientific Discussion, page:23 PDF 329k",https://www.pharmapendium.com/browse/ema/Nitisinone/0c62cb3e775fc7a38d518fdb19f3281d?reference=23,2005.0,FC(F)(F)C1=CC=C(C(=O)C2C(=O)CCCC2=O)C(=C1)N(=O)=O
Nizatidine,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C\N(=O)=O,Hepatic failure,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 020555/S-003, S-004, page:39 PDF 1268k",https://www.pharmapendium.com/browse/fda/Nizatidine/57d1a1c346b6bf8b3984387b1617c75c?reference=39,,CN\C(NCCSCC1=CSC(CN(C)C)=N1)=C\N(=O)=O
Obeticholic Acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Hepatic failure,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207999/S-000 Part 04, page:76 PDF 18785k",https://www.pharmapendium.com/browse/fda/Obeticholic Acid/fd9575acfa8e5dadbfa0aa39e5adfd26?reference=76,2016.0,[H][C]1(CC[C]2([H])[C]3([H])[CH](O)[CH](CC)[C]4([H])C[CH](O)CC[C]4(C)[C]3([H])CC[C]12C)[CH](C)CCC(O)=O
Omeprazole,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019810/S-002, S-007, S-036, S-037, S-009, S-010, S-022, S-035, S-019, S-023, S-025, S-033, S-034; 050662/S-010 Part 21, page:42 PDF 6127k",https://www.pharmapendium.com/browse/fda/Omeprazole/1f18354d13e32eec8cbbb691e34fed35?reference=42,1990.0,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021229/S-000, page:365 PDF 20401k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/42ffe48b5d32d8a231f5c085c007aa78?reference=365,2003.0,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Ondansetron,CN1C2=C(C(=O)C(CC2)CN2C=CN=C2C)C2=C1C=CC=C2,Hepatic failure,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Label 020781/S-010; 020605/S-010; 020103/S-027, page:8 PDF 348k",https://www.pharmapendium.com/browse/fda/Ondansetron/94c52cbe29cb0692bedae8a25ebb1bd0?reference=8,2006.0,CN1C2=C(C(=O)C(CC2)CN2C=CN=C2C)C2=C1C=CC=C2
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatic failure,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 01, page:49 PDF 4480k",https://www.pharmapendium.com/browse/fda/Orlistat/3f97e8190e694a8cb2e2e90a1f1afa61?reference=49,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,Hepatic failure,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021014/S-000 Part 06, page:28 PDF 1647k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/44b120c1ccabb76ebd73a0eb1292f6c2?reference=28,1999.0,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Oxymetholone,[H][C@@]12CC[C@]3([H])[C@]([H])(CC[C@@]4(C)[C@@]3([H])CC[C@]4(C)O)[C@@]1(C)C\C(C(=O)C2)=C/O,Hepatic failure,Human,-1.6989700043360187,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Oxymetholone353   ---   DOI:10.1182/blood.v40.3.353.353   JOURNAL:Blood   PAGES:353   VOLUME:40,http://dx.doi.org/10.1182/blood.v40.3.353.353,1972.0,[H][C]12CC[C]3([H])[C]([H])(CC[C]4(C)[C]3([H])CC[C]4(C)O)[C]1(C)C\C(C(=O)C2)=C/O
Pantoprazole Sodium,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1,Hepatic failure,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020987/S-007, page:34 PDF 1373k",https://www.pharmapendium.com/browse/fda/Pantoprazole Sodium/fc792609ea1639d725d409fa83f0f250?reference=34,2002.0,COC1=C(OC)C(=NC=C1)\C=S([O-])\C1=NC2=CC(OC(F)F)=CC=C2N1
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Hepatic failure,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022465/S-000, page:57 PDF 1560k",https://www.pharmapendium.com/browse/fda/Pazopanib Hydrochloride/893f6f8879191ff31ae434f60b8e4e98?reference=57,2009.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Pemoline,N=C1NC(=O)C(O1)C1=CC=CC=C1,Hepatic failure,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Letter 017703/S-011, page:19 PDF 795k",https://www.pharmapendium.com/browse/fda/Pemoline/d8b6acba51936fa943a8d65ce1989b79?reference=19,1996.0,N=C1NC(=O)C(O1)C1=CC=CC=C1
Penicillamine,CC(C)(S)[C@H](N)C(O)=O,Hepatic failure,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 019853/S-014 Part 01, page:14 PDF 1527k",https://www.pharmapendium.com/browse/fda/Penicillamine/8970ba1cdc17c9e4168ef5222da1e1be?reference=14,2004.0,CC(C)(S)[CH](N)C(O)=O
Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,Hepatic failure,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/940059/2011, page:20 PDF 223k",https://www.pharmapendium.com/browse/ema/Pioglitazone Hydrochloride/28737b145f36db81603585b4a73d9fb0?reference=20,2011.0,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
Pitavastatin Calcium,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O,Hepatic failure,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 022363/S-008, S-009 Part 03, page:6 PDF 696k",https://www.pharmapendium.com/browse/fda/Pitavastatin Calcium/ea6bbc31c7abef908790ac73c5f7e399?reference=6,2012.0,O[CH](C[CH](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O
Ponatinib Hydrochloride,CN1CCN(CC1)CC1=C(C=C(NC(=O)C2=CC(C#CC3=CN=C4C=CC=NN34)=C(C)C=C2)C=C1)C(F)(F)F,Hepatic failure,Human,-1.6532125137753437,Repeated,Oral,"FDA approval package document: Label 203469/S-000 Part 02, page:2 PDF 362k",https://www.pharmapendium.com/browse/fda/Ponatinib Hydrochloride/bdf6226473854b0bdb243782179d19d0?reference=2,2012.0,CN1CCN(CC1)CC1=C(C=C(NC(=O)C2=CC(C#CC3=CN=C4C=CC=NN34)=C(C)C=C2)C=C1)C(F)(F)F
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatic failure,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022003/S-000, page:125 PDF 8671k",https://www.pharmapendium.com/browse/fda/Posaconazole/f5037214d79cab10872dcc1e689683b6?reference=125,2005.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pramipexole Dihydrochloride,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Hepatic failure,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020667 Part 01, page:35 PDF 2068k",https://www.pharmapendium.com/browse/fda/Pramipexole Dihydrochloride/31cc453383ef30ecb800122d88a87894?reference=35,1995.0,CCCN[CH]1CCC2=C(C1)SC(N)=N2
Pravastatin Sodium,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC,Hepatic failure,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-062 Part 01, page:21 PDF 1214k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/9cd2ea8d0b260d57f67d92089d7b101f?reference=21,2012.0,[H][C]12[CH](C[CH](O)C=C1C=C[CH](C)[CH]2CC[CH](O)C[CH](O)CC([O-])=O)OC(=O)[CH](C)CC
Pregabalin,CC(C)C[C@H](CN)CC(O)=O,Hepatic failure,Human,-2.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:10 PDF 785k",https://www.pharmapendium.com/browse/ema/Pregabalin/98bc1e4bd7201514f285c4f81cb0d53a?reference=10,2021.0,CC(C)C[CH](CN)CC(O)=O
Pseudoephedrine Hydrochloride,CN[C@@H](C)[C@@H](O)C1=CC=CC=C1,Hepatic failure,Human,-2.0969100130080562,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021128/S-000, page:17 PDF 1080k",https://www.pharmapendium.com/browse/fda/Pseudoephedrine Hydrochloride/6864d7e491a58e7d1724a7afe12cbc31?reference=17,1999.0,CN[CH](C)[CH](O)C1=CC=CC=C1
Quizartinib Dihydrochloride,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1,Hepatic failure,Human,-1.7781512503836436,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/CHMP/602286/2019; EMEA/H/C/004468/0000, page:97 PDF 5534k",https://www.pharmapendium.com/browse/ema/Quizartinib Dihydrochloride/e5a1774afc92002d3e3710192a619e0e?reference=97,2019.0,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Hepatic failure,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 205786/S-000 Part 01, page:10 PDF 342k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/e0428acd957bf01f0f639d77e5cdb47a?reference=10,2013.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 019901/S-046, page:5 PDF 315k",https://www.pharmapendium.com/browse/fda/Ramipril/65423e37e6b2eb8bb13b7fd605ec1be6?reference=5,2005.0,[H][C]12CCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Ranitidine Hydrochloride,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O,Hepatic failure,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021698/S-000, page:94 PDF 7752k",https://www.pharmapendium.com/browse/fda/Ranitidine Hydrochloride/d649577b6b69cdfb36e83266f39471d9?reference=94,2004.0,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Hepatic failure,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 203085/S-000 Part 03, page:2 PDF 387k",https://www.pharmapendium.com/browse/fda/Regorafenib/3cdcf260159befd3ad96758842487521?reference=2,2012.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Rifaximin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C2N=C2C=C(C)C=CN12,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022554/S-000 Part 06, page:6 PDF 543k",https://www.pharmapendium.com/browse/fda/Rifaximin/42ecf6c4ada064088a22065b3a8ffcc2?reference=6,2009.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C1=C2N=C2C=C(C)C=CN12
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hepatic failure,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 020272/S-036 Part 02, page:36 PDF 407k",https://www.pharmapendium.com/browse/fda/Risperidone/2a95bb63c1c011ce22ff69a665b3e802?reference=36,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Hepatic failure,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020659/S-013; 020680/S-011, page:50 PDF 1907k",https://www.pharmapendium.com/browse/fda/Ritonavir/143054799d45326c3a6bd29a24234e02?reference=50,1998.0,CC(C)[CH](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[CH](C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 10, page:8 PDF 3770k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/9db0ce0026c9a266144f97525f2bc439?reference=8,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,Hepatic failure,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Approval Package 021042/S-026; 021052/S-019 Part 01, page:30 PDF 7078k",https://www.pharmapendium.com/browse/fda/Rofecoxib/df9860bde38cd670ee5b5cf92d1a0b45?reference=30,2003.0,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1
Rosuvastatin Calcium,CC(C)C1=C(\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 021366/S-024 Part 01, page:21 PDF 980k",https://www.pharmapendium.com/browse/fda/Rosuvastatin Calcium/2cd0485f9c6ce0b1ebd43dfa3b6b9856?reference=21,2012.0,CC(C)C1=C(\C=C\[CH](O)C[CH](O)CC([O-])=O)C(=NC(=N1)N(C)S(C)(=O)=O)C1=CC=C(F)C=C1
Ruboxistaurin,CN(C)C[C@@H]1CCN2C=C(C3=C2C=CC=C3)C2=C(C(=O)NC2=O)C2=CN(CCO1)C1=C2C=CC=C1,Hepatic failure,Human,-1.505149978319906,Repeated,Oral,"EMA approval document: Withdrawal Public Statement EMEA/150964/2007, page:38 PDF 552k",https://www.pharmapendium.com/browse/ema/Ruboxistaurin/80e3fd2450b28d7005fd6f11ddca4cfb?reference=38,2007.0,CN(C)C[CH]1CCN2C=C(C3=C2C=CC=C3)C2=C(C(=O)NC2=O)C2=CN(CCO1)C1=C2C=CC=C1
Selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1,Hepatic failure,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207947/S-000 Part 05, page:19 PDF 601k",https://www.pharmapendium.com/browse/fda/Selexipag/0a014815d9b037d06801f9864d8abfcb?reference=19,2015.0,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)C1=NC(C2=CC=CC=C2)=C(N=C1)C1=CC=CC=C1
Simeprevir Sodium,[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1,Hepatic failure,Human,-2.1760912590556813,Repeated,Oral,"EMA approval document: ANNEX I, page:5 PDF 1173k",https://www.pharmapendium.com/browse/ema/Simeprevir Sodium/af6577bb5777b73b28e830076a8a063f?reference=5,2018.0,[H][C]12C[C]1(NC(=O)[C]1([H])C[CH](C[C]1([H])C(=O)N(C)CCCC\C=C/2)OC1=CC(=NC2=C(C)C(OC)=CC=C12)C1=NC(=CS1)C(C)C)C(=O)[N-]S(=O)(=O)C1CC1
Simvastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,Hepatic failure,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019766/S-058 Part 01, page:51 PDF 6839k",https://www.pharmapendium.com/browse/fda/Simvastatin/eec9dab6cfa40cdfdaf5831150afad50?reference=51,2003.0,[H][C]12[CH](C[CH](C)C=C1C=C[CH](C)[CH]2CC[CH]1C[CH](O)CC(=O)O1)OC(=O)C(C)(C)CC
Sirolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/505828/2018; EMEA/H/C/000273, page:2 PDF 102k",https://www.pharmapendium.com/browse/ema/Sirolimus/60520eb12fe9c5d665245b97678a859a?reference=2,2018.0,CO[CH]1C[CH](CC[CH]1O)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Stavudine,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O,Hepatic failure,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020412, page:29 PDF 1683k",https://www.pharmapendium.com/browse/fda/Stavudine/4f5c7cda19621273edb86c06eaf01a9b?reference=29,,CC1=CN([CH]2O[CH](CO)C=C2)C(=O)NC1=O
Strontium Ranelate,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,Hepatic failure,Human,-3.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/PRAC/136656/2013, page:27 PDF 2811k",https://www.pharmapendium.com/browse/ema/Strontium Ranelate/bda34774e61b135741ca19f8a9844c5e?reference=27,2013.0,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O
