Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hepatotoxicity,Human,-2.1760912590556813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021754/S-000 Part 09, page:13 PDF 2226k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/d7ed237c9121b50d5a603746d4aa5f00?reference=13,2005.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Miltefosine,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,Hepatotoxicity,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204684/S-000 Part 03, page:123 PDF 1277k",https://www.pharmapendium.com/browse/fda/Miltefosine/aa4c69df27167c6277bcff2425b32b45?reference=123,2014.0,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
Minocycline Hydrochloride,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Hepatotoxicity,Human,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201922/S-000 Part 04, page:3 PDF 1074k",https://www.pharmapendium.com/browse/fda/Minocycline Hydrochloride/2e0ad4e438b1aac52e2264799b6780d5?reference=3,2011.0,[H][C]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2
Mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,Hepatotoxicity,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202611/S-000 Part 01, page:17 PDF 356k",https://www.pharmapendium.com/browse/fda/Mirabegron/c47b4c34b8d499536bf18e6a77827e3e?reference=17,2012.0,NC1=NC(CC(=O)NC2=CC=C(CCNC[CH](O)C3=CC=CC=C3)C=C2)=CS1
Mitotane,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1,Hepatotoxicity,Human,-3.7781512503836434,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 425k",https://www.pharmapendium.com/browse/ema/Mitotane/a7a1adb13e3e762744b74fe4e101a823?reference=4,2020.0,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1
Nedocromil Sodium,CCCC1=C2OC(=CC(=O)C2=CC2=C1N(CC)C(=CC2=O)C([O-])=O)C([O-])=O,Hepatotoxicity,Human,-1.146128035678238,Repeated,Inhalation,"FDA approval package document: Approval Package 019660/S-003, S-010, S-015 Part 11, page:48 PDF 4368k",https://www.pharmapendium.com/browse/fda/Nedocromil Sodium/a232a17314fcd369588e235050bf00a3?reference=48,1993.0,CCCC1=C2OC(=CC(=O)C2=CC2=C1N(CC)C(=CC2=O)C([O-])=O)C([O-])=O
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatotoxicity,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 201152/S-000, page:6 PDF 507k",https://www.pharmapendium.com/browse/fda/Nevirapine/18b79028e6ff80260708a5a806a0b4ce?reference=6,2011.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Hepatotoxicity,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: Assessment Report EMA/313746/2017; EMEA/H/C/000798/II/0084/G, page:58 PDF 2138k",https://www.pharmapendium.com/browse/ema/Nilotinib Hydrochloride Monohydrate/d01e77935612f8a2f5c9961a577b6a3b?reference=58,2017.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Nitric Oxide,[N]=O,Hepatotoxicity,Human,-1.3010299956639813,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 020845 Part 03, page:21 PDF 3173k",https://www.pharmapendium.com/browse/fda/Nitric Oxide/0111a8354b24d9bcb931fedb9f23043a?reference=21,1997.0,[N]=O
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatotoxicity,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021229/S-000, page:9 PDF 20401k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/42ffe48b5d32d8a231f5c085c007aa78?reference=9,2003.0,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatotoxicity,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 05, page:6 PDF 7300k",https://www.pharmapendium.com/browse/fda/Orlistat/56d8b756d89504eb6cbeda26cbc3c991?reference=6,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Oxaprozin,OC(=O)CCC1=NC(C2=CC=CC=C2)=C(O1)C1=CC=CC=C1,Hepatotoxicity,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 018841/S-003, S-001, S-002, S-004, S-005 Part 02, page:30 PDF 11237k",https://www.pharmapendium.com/browse/fda/Oxaprozin/a591ca196a9f82f4f0e7e4359c600b1f?reference=30,1992.0,OC(=O)CCC1=NC(C2=CC=CC=C2)=C(O1)C1=CC=CC=C1
Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,Hepatotoxicity,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021014/S-000 Part 07, page:3 PDF 1179k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/f1f1062d405d96e1e8ea11e2da0c3a31?reference=3,1999.0,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Paroxetine Hydrochloride,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC=C2OCOC2=C1,Hepatotoxicity,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 020031/S-007, S-009 Part 01, page:55 PDF 6476k",https://www.pharmapendium.com/browse/fda/Paroxetine Hydrochloride/6854cd722a5523d7b251d686963e6b94?reference=55,1992.0,FC1=CC=C(C=C1)[CH]1CCNC[CH]1COC1=CC=C2OCOC2=C1
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Hepatotoxicity,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Label 022465/S-000, page:6 PDF 485k",https://www.pharmapendium.com/browse/fda/Pazopanib Hydrochloride/aca42e3b2905412af9c3581cb0807583?reference=6,2009.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Pexidartinib Hydrochloride,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1,Hepatotoxicity,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 211810/S-000 Part 07, page:36 PDF 855k",https://www.pharmapendium.com/browse/fda/Pexidartinib Hydrochloride/b8014b9a95e2f8615062ebf1f04be996?reference=36,2019.0,FC(F)(F)C1=CC=C(CNC2=NC=C(CC3=CNC4=NC=C(Cl)C=C34)C=C2)C=N1
Phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatotoxicity,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 008762/S-039 Part 01, page:12 PDF 427k",https://www.pharmapendium.com/browse/fda/Phenytoin/f663eb919dfb8c88d5bfb73c9391cea1?reference=12,2011.0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
Piritrexim,COC1=CC=C(OC)C(CC2=C(C)C3=C(N)N=C(N)N=C3N=C2)=C1,Hepatotoxicity,Human,-0.6989700043360189,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Piritrexim-0250   ---   DOI:10.1038/bjc.1995.407   JOURNAL:British Journal of Cancer   PAGES:766   VOLUME:72,http://dx.doi.org/10.1038/bjc.1995.407,1995.0,COC1=CC=C(OC)C(CC2=C(C)C3=C(N)N=C(N)N=C3N=C2)=C1
Ponatinib Hydrochloride,CN1CCN(CC1)CC1=C(C=C(NC(=O)C2=CC(C#CC3=CN=C4C=CC=NN34)=C(C)C=C2)C=C1)C(F)(F)F,Hepatotoxicity,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/220290/2013; EMEA/H/C/002695/0000, page:78 PDF 3061k",https://www.pharmapendium.com/browse/ema/Ponatinib Hydrochloride/fe3b348c74e83ea10cdb1f8b671495b8?reference=78,2013.0,CN1CCN(CC1)CC1=C(C=C(NC(=O)C2=CC(C#CC3=CN=C4C=CC=NN34)=C(C)C=C2)C=C1)C(F)(F)F
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatotoxicity,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Assessment Report EMA/159150/2014; EMEA/H/C/000610/X/0028, page:58 PDF 3029k",https://www.pharmapendium.com/browse/ema/Posaconazole/24610bdc2cfadd322d44f3a151b8ea58?reference=58,2014.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pralsetinib,CO[C@@]1(CC[C@@H](CC1)C1=NC(C)=CC(NC2=NNC(C)=C2)=N1)C(=O)N[C@@H](C)C1=CC=C(N=C1)N1C=C(F)C=N1,Hepatotoxicity,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 213721/S-000 Part 06, page:19 PDF 7982k",https://www.pharmapendium.com/browse/fda/Pralsetinib/26a0773d49143819947e790c5be9ae0d?reference=19,2020.0,CO[C]1(CC[CH](CC1)C1=NC(C)=CC(NC2=NNC(C)=C2)=N1)C(=O)N[CH](C)C1=CC=C(N=C1)N1C=C(F)C=N1
Ranitidine Hydrochloride,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O,Hepatotoxicity,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021698/S-000, page:109 PDF 7752k",https://www.pharmapendium.com/browse/fda/Ranitidine Hydrochloride/d649577b6b69cdfb36e83266f39471d9?reference=109,2004.0,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Hepatotoxicity,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Label 203085/S-000, page:2 PDF 841k",https://www.pharmapendium.com/browse/fda/Regorafenib/610db11b60f31926f279264da5b5c9bf?reference=2,2012.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,Hepatotoxicity,Human,-2.3010299956639813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 214787/S-000 Part 03, page:45 PDF 1237k",https://www.pharmapendium.com/browse/fda/Remdesivir/27efae85ef2e8d3460cff7dde5014c8d?reference=45,2020.0,CCC(CC)COC(=O)[CH](C)N[P](=O)(OC[CH]1O[C](C#N)([CH](O)[CH]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
Ribavirin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Hepatotoxicity,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: ANNEX I, page:15 PDF 1151k",https://www.pharmapendium.com/browse/ema/Ribavirin/7ea0ca59f3b0605c1d1f91f28274f4c2?reference=15,2019.0,NC(=O)C1=NN(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O
Rilpivirine Hydrochloride,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1,Hepatotoxicity,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202022, page:24 PDF 5039k",https://www.pharmapendium.com/browse/fda/Rilpivirine Hydrochloride/eb07d071fc7e8afce9c99ecef11cce7b?reference=24,2015.0,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1
Riluzole,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1,Hepatotoxicity,Human,-2.0,Repeated,Oral,"EMA approval document: Scientific Discussion, page:11 PDF 129k",https://www.pharmapendium.com/browse/ema/Riluzole/2fdd9339a096dccfb4bff884eb25d66e?reference=11,2004.0,NC1=NC2=CC=C(OC(F)(F)F)C=C2S1
Ritonavir,CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1,Hepatotoxicity,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Procedural Steps EMA/185419/2021, page:29 PDF 423k",https://www.pharmapendium.com/browse/ema/Ritonavir/8c684a6035aac9aa304b6ad5952fe769?reference=29,2021.0,CC(C)[CH](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[CH](C[CH](O)[CH](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Rivaroxaban,ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O,Hepatotoxicity,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022406/S-000 Part 15, page:12 PDF 3082k",https://www.pharmapendium.com/browse/fda/Rivaroxaban/f93854302776cab245cbb09dd26c441d?reference=12,2009.0,ClC1=CC=C(S1)C(=O)NC[CH]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rofecoxib,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1,Hepatotoxicity,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 021042/S-026; 021052/S-019 Part 02, page:24 PDF 7199k",https://www.pharmapendium.com/browse/fda/Rofecoxib/95ab35b3cb2960a0eb79298c99bcc499?reference=24,2003.0,CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1
Selpercatinib,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1,Hepatotoxicity,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Approval Package 213246/S-000 Part 01, page:26 PDF 890k",https://www.pharmapendium.com/browse/fda/Selpercatinib/2c2ed46bdd69c1d7a4e7b128ef454a77?reference=26,2020.0,COC1=CC=C(CN2C3CC2CN(C3)C2=CC=C(C=N2)C2=CC(OCC(C)(C)O)=CN3N=CC(C#N)=C23)C=N1
Sirolimus,CO[C@@H]1C[C@@H](CC[C@H]1O)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatotoxicity,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Assessment Report EMA/493416/2018; EMEA/H/C/000273/II/0164, page:38 PDF 1955k",https://www.pharmapendium.com/browse/ema/Sirolimus/b2386abfadf57ba8715e15364baefdc4?reference=38,2018.0,CO[CH]1C[CH](CC[CH]1O)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Sotorasib,CC(C)C1=NC=CC(C)=C1N1C(=O)N=C(N2CCN(C[C@@H]2C)C(=O)C=C)C2=CC(F)=C(N=C12)C1=C(O)C=CC=C1F,Hepatotoxicity,Human,-2.9822712330395684,Repeated,Oral,"FDA approval package document: Label 214665/S-001, page:4 PDF 805k",https://www.pharmapendium.com/browse/fda/Sotorasib/c5664fac0861ff234e58ece9a54e2869?reference=4,2021.0,CC(C)C1=NC=CC(C)=C1N1C(=O)N=C(N2CCN(C[CH]2C)C(=O)C=C)C2=CC(F)=C(N=C12)C1=C(O)C=CC=C1F
Strontium Ranelate,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O,Hepatotoxicity,Human,-3.3010299956639813,Repeated,Oral,"EMA approval document: Assessment Report EMA/PRAC/136656/2013, page:27 PDF 2812k",https://www.pharmapendium.com/browse/ema/Strontium Ranelate/ff0e59eece3e406389880f08e75d1029?reference=27,2013.0,[O-]C(=O)CN(CC([O-])=O)C1=C(C#N)C(CC([O-])=O)=C(S1)C([O-])=O
Sulfasalazine,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1,Hepatotoxicity,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Label 021243/S-000, page:9 PDF 874k",https://www.pharmapendium.com/browse/fda/Sulfasalazine/cf8a0c6ad016a2a507078cca2fee3df1?reference=9,2000.0,OC(=O)C1=C(O)C=CC(=C1)\N=N\C1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
Sunitinib,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C,Hepatotoxicity,Human,-1.8750612633917,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 705k",https://www.pharmapendium.com/browse/ema/Sunitinib/95d35eea3df7c71029f241d18fa5927a?reference=7,2021.0,CCN(CC)CCNC(=O)C1=C(C)NC(/C=C2\C(=O)NC3=CC=C(F)C=C23)=C1C
Tacrine Hydrochloride,NC1=C2C=CC=CC2=NC2=C1CCCC2,Hepatotoxicity,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 020070/S-001, S-003, S-004, S-006 Part 04, page:9 PDF 8238k",https://www.pharmapendium.com/browse/fda/Tacrine Hydrochloride/51751d8e5678a771b82a2dfb6a882da6?reference=9,1993.0,NC1=C2C=CC=CC2=NC2=C1CCCC2
Tacrolimus,[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@H]1C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC=C)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@H]1CC[C@@H](O)[C@H](C1)OC,Hepatotoxicity,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 065461/S-000 Part 01, page:12 PDF 725k",https://www.pharmapendium.com/browse/fda/Tacrolimus/4698c8cb5c55ba3c0318b8c572f08e3e?reference=12,2009.0,[H][C]12O[C](O)([CH](C)C[CH]1OC)C(=O)C(=O)N1CCCC[CH]1C(=O)O[CH]([CH](C)[CH](O)CC(=O)[CH](CC=C)\C=C(C)\C[CH](C)C[CH]2OC)C(\C)=C\[CH]1CC[CH](O)[CH](C1)OC
Teriflunomide,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatotoxicity,Human,-1.146128035678238,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202992/S-000 Part 11, page:10 PDF 694k",https://www.pharmapendium.com/browse/fda/Teriflunomide/3644d3d04d1b175657ea26ae65c79637?reference=10,2012.0,C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Teriparatide (rDNA Origin),CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,Hepatotoxicity,Human,-1.3010299956639813,Repeated,Subcutaneous,"EMA approval document: Procedural Steps EMA/602683/2020, page:13 PDF 239k",https://www.pharmapendium.com/browse/ema/Teriparatide (rDNA Origin)/19dc3766ac6f82247be0a8ae079183d9?reference=13,2020.0,CC[CH](C)[CH](NC(=O)[CH](CCC(O)=O)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](N)CO)C(C)C)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CC(C)C)C(=O)N[CH](CCSC)C(=O)N[CH](CC1=CNC=N1)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC(C)C)C(=O)NCC(=O)N[CH](CCCCN)C(=O)N[CH](CC1=CNC=N1)C(=O)N[CH](CC(C)C)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CO)C(=O)N[CH](CCSC)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CCCNC(N)=N)C(=O)N[CH](C(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(C)C)C(=O)N[CH](CCCNC(N)=N)C(=O)N[CH](CCCCN)C(=O)N[CH](CCCCN)C(=O)N[CH](CC(C)C)C(=O)N[CH](CCC(N)=O)C(=O)N[CH](CC(O)=O)C(=O)N[CH](C(C)C)C(=O)N[CH](CC1=CNC=N1)C(=O)N[CH](CC(N)=O)C(=O)N[CH](CC1=CC=CC=C1)C(O)=O
Tipranavir,CCC[C@@]1(CCC2=CC=CC=C2)CC(O)=C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1,Hepatotoxicity,Human,-2.6989700043360187,Repeated,Oral,"EMA approval document: ANNEX I, page:23 PDF 553k",https://www.pharmapendium.com/browse/ema/Tipranavir/8f4522d8a378b62a12c4ffb844a715fe?reference=23,2020.0,CCC[C]1(CCC2=CC=CC=C2)CC(O)=C([CH](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1
Tizanidine Hydrochloride,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1,Hepatotoxicity,Human,-1.5563025007672873,Repeated,Oral,"FDA approval package document: Medical Officer Review 020397, page:12 PDF 1231k",https://www.pharmapendium.com/browse/fda/Tizanidine Hydrochloride/ba04919e66ed951ebe570134f802b17f?reference=12,1994.0,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
Tolvaptan,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2,Hepatotoxicity,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204441/S-000 Part 05, page:15 PDF 600k",https://www.pharmapendium.com/browse/fda/Tolvaptan/26fba97841ed852caa0a9ddc3513d797?reference=15,2013.0,CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=C1C=CC(Cl)=C2
Troleandomycin,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1OC(C)=O)O[C@H]1[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(C)=O)N(C)C)[C@@H](C)C[C@@]2(CO2)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]1C,Hepatotoxicity,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 050331, page:8 PDF 957k",https://www.pharmapendium.com/browse/fda/Troleandomycin/dce5622b265f7916994bc3b9c240a58f?reference=8,1959.0,CO[CH]1C[CH](O[CH](C)[CH]1OC(C)=O)O[CH]1[CH](C)[CH](O[CH]2O[CH](C)C[CH]([CH]2OC(C)=O)N(C)C)[CH](C)C[C]2(CO2)C(=O)[CH](C)[CH](OC(C)=O)[CH](C)[CH](C)OC(=O)[CH]1C
Tucatinib,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1,Hepatotoxicity,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/78409/2021; EMEA/H/C/005263/0000, page:132 PDF 7669k",https://www.pharmapendium.com/browse/ema/Tucatinib/9853a892aaf187403450ff694ca2cbcd?reference=132,2020.0,CC1=CC(NC2=C3C=C(NC4=NC(C)(C)CO4)C=CC3=NC=N2)=CC=C1OC1=CC2=NC=NN2C=C1
