Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Maraviroc,[H][C@]12CC[C@]([H])(C[C@H](C1)N1C(C)=NN=C1C(C)C)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 208984/S-017 Part 02, page:10 PDF 406k",https://www.pharmapendium.com/browse/fda/Maraviroc/13a38ddf3198ad19f88ef484538c815a?reference=10,2016.0,[H][C]12CC[C]([H])(C[CH](C1)N1C(C)=NN=C1C(C)C)N2CC[CH](NC(=O)C1CCC(F)(F)CC1)C1=CC=CC=C1
Melatonin,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1,Hyperbilirubinaemia,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: ANNEX I, page:6 PDF 340k",https://www.pharmapendium.com/browse/ema/Melatonin/ae4b46a64450e49e56a410e48d600edd?reference=6,2021.0,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Hyperbilirubinaemia,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207233/S-000 Part 04, page:49 PDF 9738k",https://www.pharmapendium.com/browse/fda/Meloxicam/0caf0c63e10542b81af2c271442ab2d4?reference=49,2015.0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Memantine Hydrochloride,[H][C@]12C[C@]3(C)C[C@](C)(C1)C[C@](N)(C2)C3,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021487/S-000 Part 03, page:36 PDF 1746k",https://www.pharmapendium.com/browse/fda/Memantine Hydrochloride/291c029e978a009ff3187ec5aa81c284?reference=36,2003.0,[H][C]12C[C]3(C)C[C](C)(C1)C[C](N)(C2)C3
Menadiol Sodium Diphosphate,CC1=CC(OP([O-])([O-])=O)=C2C=CC=CC2=C1OP([O-])([O-])=O,Hyperbilirubinaemia,Human,0.0,Repeated,Parenteral,"FDA approval package document: Approval Package 005725, page:24 PDF 3199k",https://www.pharmapendium.com/browse/fda/Menadiol Sodium Diphosphate/01de88c194679396ea82d14013b28f90?reference=24,1945.0,CC1=CC(OP([O-])([O-])=O)=C2C=CC=CC2=C1OP([O-])([O-])=O
Menadione Sodium Bisulfite,CC1(CC(=O)C2=C(C=CC=C2)C1=O)S([O-])(=O)=O,Hyperbilirubinaemia,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 002694, page:7 PDF 833k",https://www.pharmapendium.com/browse/fda/Menadione Sodium Bisulfite/be3c8edeeca303f211b5c3a49915bb40?reference=7,1940.0,CC1(CC(=O)C2=C(C=CC=C2)C1=O)S([O-])(=O)=O
Mercaptopurine,S=C1NC=NC2=C1NC=N2,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Label 205919/S-000, page:4 PDF 1266k",https://www.pharmapendium.com/browse/fda/Mercaptopurine/c434c89bc8f0dc47ad8a93b7dfc72c7c?reference=4,2014.0,S=C1NC=NC2=C1NC=N2
Meropenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Hyperbilirubinaemia,Human,-0.9030899869919435,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 050706 Part 01, page:39 PDF 2011k",https://www.pharmapendium.com/browse/fda/Meropenem/5598779ef002a770e637b1cb2a5ea2ba?reference=39,1995.0,[H][C]12[CH](C)C(S[CH]3CN[CH](C3)C(=O)N(C)C)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hyperbilirubinaemia,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 022000/S-005 Part 02, page:119 PDF 14664k",https://www.pharmapendium.com/browse/fda/Mesalamine/6dd5c45b6e24648a96b0fc7c1fcf31af?reference=119,2011.0,NC1=CC(C(O)=O)=C(O)C=C1
Methyltestosterone,[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1(C)O,Hyperbilirubinaemia,Human,-1.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Methyltestosterone-0023   ---   JOURNAL:British Medical Journal   PAGES:259   VOLUME:1,,1959.0,[H][C]12CCC3=CC(=O)CC[C]3(C)[C]1([H])CC[C]1(C)[C]2([H])CC[C]1(C)O
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021754/S-000 Part 04, page:7 PDF 7162k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/bed36c7c52cf41ed159f180586049913?reference=7,2005.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Midostaurin,[H][C@]12C[C@H]([C@@H](OC)[C@](C)(O1)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.0,Repeated,Oral,"FDA approval package document: Label 207997/S-001, S-002, page:9 PDF 502k",https://www.pharmapendium.com/browse/fda/Midostaurin/c1d109a905f81fa9940763125af9da0c?reference=9,2017.0,[H][C]12C[CH]([CH](OC)[C](C)(O1)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1
Miltefosine,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204684/S-000 Part 01, page:30 PDF 685k",https://www.pharmapendium.com/browse/fda/Miltefosine/d578768c04ada62a2f887e64d74423fb?reference=30,2014.0,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
Mometasone Furoate,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 021067/S-000 Part 01, page:77 PDF 5737k",https://www.pharmapendium.com/browse/fda/Mometasone Furoate/4572c2b9e18a55979584166ebdcf91df?reference=77,2005.0,[H][C]12C[CH](C)[C](OC(=O)C3=CC=CO3)(C(=O)CCl)[C]1(C)C[CH](O)[C]1(Cl)[C]2([H])CCC2=CC(=O)C=C[C]12C
Moxifloxacin Hydrochloride,[H][C@@]12CCCN[C@]1([H])CN(C2)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,Hyperbilirubinaemia,Human,-0.7781512503836436,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021085/S-061; 021277/S-057 Part 02, page:14 PDF 435k",https://www.pharmapendium.com/browse/fda/Moxifloxacin Hydrochloride/57b5a0bc69de3088593f4933e17c69a3?reference=14,2016.0,[H][C]12CCCN[C]1([H])CN(C2)C1=C(OC)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O
Mycophenolate Mofetil,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1,Hyperbilirubinaemia,Human,-3.4771212547196626,Repeated,Intravenous,"EMA approval document: ANNEX I, page:32 PDF 1007k",https://www.pharmapendium.com/browse/ema/Mycophenolate Mofetil/98df93bfd743b8a911ebd23509e3398a?reference=32,2020.0,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1
Nebivolol Hydrochloride,[H][C@@]1(CCC2=CC(F)=CC=C2O1)[C@H](O)CNC[C@@H](O)[C@]1([H])CCC2=CC(F)=CC=C2O1,Hyperbilirubinaemia,Human,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021742/S-000 Part 07, page:44 PDF 5831k",https://www.pharmapendium.com/browse/fda/Nebivolol Hydrochloride/c22a1b61a9df4fdde7d3660c5a0ba709?reference=44,2007.0,[H][C]1(CCC2=CC(F)=CC=C2O1)[CH](O)CNC[CH](O)[C]1([H])CCC2=CC(F)=CC=C2O1
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Label 201152/S-000, page:4 PDF 507k",https://www.pharmapendium.com/browse/fda/Nevirapine/18b79028e6ff80260708a5a806a0b4ce?reference=4,2011.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Hyperbilirubinaemia,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 022068/S-000, page:33 PDF 7023k",https://www.pharmapendium.com/browse/fda/Nilotinib Hydrochloride Monohydrate/f464341f37b8bc678bc8d0b094d65dc9?reference=33,2007.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Nitric Oxide,[N]=O,Hyperbilirubinaemia,Human,-1.3010299956639813,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 020845 Part 03, page:2 PDF 3173k",https://www.pharmapendium.com/browse/fda/Nitric Oxide/0111a8354b24d9bcb931fedb9f23043a?reference=2,1997.0,[N]=O
"Nitrofurantoin, Macrocrystalline",O=C1CN(C(=O)N1)\N=C\C1=CC=C(O1)N(=O)=O,Hyperbilirubinaemia,Human,-1.6989700043360187,Repeated,Oral,"FDA approval package document: Approval Package 016620/S-064, page:30 PDF 2554k","https://www.pharmapendium.com/browse/fda/Nitrofurantoin, Macrocrystalline/87b6846f59ea68c204bf40dd016affea?reference=30",2003.0,O=C1CN(C(=O)N1)\N=C\C1=CC=C(O1)N(=O)=O
Novobiocin Sodium,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C([O-])=C(NC(=O)C2=CC=C(O)C(C\C=C(\C)C)=C2)C(=O)O3)OC1(C)C,Hyperbilirubinaemia,Human,-3.0,Repeated,Oral,"FDA approval package document: Review 010307, page:4 PDF 2603k",https://www.pharmapendium.com/browse/fda/Novobiocin Sodium/eb662eb5ed16df5d2d42ce0af0829e13?reference=4,1969.0,CO[CH]1[CH](OC(N)=O)[CH](O)[CH](OC2=C(C)C3=C(C=C2)C([O-])=C(NC(=O)C2=CC=C(O)C(C\C=C(\C)C)=C2)C(=O)O3)OC1(C)C
Obeticholic Acid,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,Hyperbilirubinaemia,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207999/S-000 Part 04, page:76 PDF 18785k",https://www.pharmapendium.com/browse/fda/Obeticholic Acid/fd9575acfa8e5dadbfa0aa39e5adfd26?reference=76,2016.0,[H][C]1(CC[C]2([H])[C]3([H])[CH](O)[CH](CC)[C]4([H])C[CH](O)CC[C]4(C)[C]3([H])CC[C]12C)[CH](C)CCC(O)=O
Ofloxacin,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hyperbilirubinaemia,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Approval Package 019735/S-002, S-005, S-006, S-017, S-024, S-035, S-041, S-042; 020087/S-017 Part 14, page:35 PDF 7211k",https://www.pharmapendium.com/browse/fda/Ofloxacin/2c51783bd554e63801f2040c23dc2f9b?reference=35,1990.0,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Hyperbilirubinaemia,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 020592/S-035, S-039, S-040, S-041, S-049, S-053; 021086/S-021; 021253/S-037 Part 03, page:22 PDF 487k",https://www.pharmapendium.com/browse/fda/Olanzapine/80b278fba61b9898be26d93eb05867d9?reference=22,2010.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Omeprazole,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019810/S-002, S-007, S-036, S-037, S-009, S-010, S-022, S-035, S-019, S-023, S-025, S-033, S-034; 050662/S-010 Part 14, page:26 PDF 5805k",https://www.pharmapendium.com/browse/fda/Omeprazole/12831b780150efb4ea15f3657403c1b9?reference=26,1990.0,COC1=CC=C2NC(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hyperbilirubinaemia,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021229/S-000, page:176 PDF 20401k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/42ffe48b5d32d8a231f5c085c007aa78?reference=176,2003.0,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Oxaprozin,OC(=O)CCC1=NC(C2=CC=CC=C2)=C(O1)C1=CC=CC=C1,Hyperbilirubinaemia,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 018841/S-003, S-001, S-002, S-004, S-005 Part 05, page:27 PDF 4206k",https://www.pharmapendium.com/browse/fda/Oxaprozin/ffb9582bcf1e839d7253b4d540be07e0?reference=27,1992.0,OC(=O)CCC1=NC(C2=CC=CC=C2)=C(O1)C1=CC=CC=C1
Ozanimod Hydrochloride,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N,Hyperbilirubinaemia,Human,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209899/S-000 Part 03, page:29 PDF 10208k",https://www.pharmapendium.com/browse/fda/Ozanimod Hydrochloride/7164e6e8c274a00edb449ad7de1788ce?reference=29,2019.0,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[CH](NCCO)C2=CC=C1)C#N
Paroxetine Hydrochloride,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC=C2OCOC2=C1,Hyperbilirubinaemia,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Label 077395 Part 02, page:9 PDF 4432k",https://www.pharmapendium.com/browse/fda/Paroxetine Hydrochloride/1a8809c0636779bdcb24a97a2b97ae6f?reference=9,2006.0,FC1=CC=C(C=C1)[CH]1CCNC[CH]1COC1=CC=C2OCOC2=C1
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Hyperbilirubinaemia,Human,-2.9030899869919438,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022465/S-000, page:68 PDF 1560k",https://www.pharmapendium.com/browse/fda/Pazopanib Hydrochloride/893f6f8879191ff31ae434f60b8e4e98?reference=68,2009.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Pemigatinib,CCN1C(=O)N(CC2=C1C1=C(NC(CN3CCOCC3)=C1)N=C2)C1=C(F)C(OC)=CC(OC)=C1F,Hyperbilirubinaemia,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 213736/S-000 Part 05, page:33 PDF 1537k",https://www.pharmapendium.com/browse/fda/Pemigatinib/d0708ed22020055166ccbd29f5a1f7f6?reference=33,2020.0,CCN1C(=O)N(CC2=C1C1=C(NC(CN3CCOCC3)=C1)N=C2)C1=C(F)C(OC)=CC(OC)=C1F
Pitavastatin Calcium,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O,Hyperbilirubinaemia,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 022363/S-008, S-009 Part 01, page:12 PDF 692k",https://www.pharmapendium.com/browse/fda/Pitavastatin Calcium/10e441706bdc77551b502e590746b3cc?reference=12,2012.0,O[CH](C[CH](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O
Pomalidomide,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1,Hyperbilirubinaemia,Human,-0.6020599913279624,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/427059/2013; EMEA/H/C/002682, page:59 PDF 1736k",https://www.pharmapendium.com/browse/ema/Pomalidomide/f8af3f97d1313e5c12f4634904aa18f4?reference=59,2013.0,NC1=C2C(=O)N(C3CCC(=O)NC3=O)C(=O)C2=CC=C1
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hyperbilirubinaemia,Human,-2.4771212547196626,Repeated,Intravenous,"EMA approval document: Assessment Report EMA/CHMP/75051/2015; EMEA/H/C/000610/X/0033, page:52 PDF 1890k",https://www.pharmapendium.com/browse/ema/Posaconazole/c7384c4efa7992daed05b131bff50b6e?reference=52,2014.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pralsetinib,CO[C@@]1(CC[C@@H](CC1)C1=NC(C)=CC(NC2=NNC(C)=C2)=N1)C(=O)N[C@@H](C)C1=CC=C(N=C1)N1C=C(F)C=N1,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 213721/S-000 Part 06, page:33 PDF 7982k",https://www.pharmapendium.com/browse/fda/Pralsetinib/26a0773d49143819947e790c5be9ae0d?reference=33,2020.0,CO[C]1(CC[CH](CC1)C1=NC(C)=CC(NC2=NNC(C)=C2)=N1)C(=O)N[CH](C)C1=CC=C(N=C1)N1C=C(F)C=N1
Pravastatin Sodium,[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC([O-])=O)OC(=O)[C@@H](C)CC,Hyperbilirubinaemia,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019898/S-062 Part 02, page:5 PDF 3050k",https://www.pharmapendium.com/browse/fda/Pravastatin Sodium/9abdc43bcffbab44680339cfab4a9fb0?reference=5,2012.0,[H][C]12[CH](C[CH](O)C=C1C=C[CH](C)[CH]2CC[CH](O)C[CH](O)CC([O-])=O)OC(=O)[CH](C)CC
Pregabalin,CC(C)C[C@H](CN)CC(O)=O,Hyperbilirubinaemia,Human,-2.8195439355418688,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209501/S-000 Part 05, page:16 PDF 516k",https://www.pharmapendium.com/browse/fda/Pregabalin/216d8308cd8d84eedbddc2e79161de51?reference=16,2017.0,CC(C)C[CH](CN)CC(O)=O
Pretomanid,FC(F)(F)OC1=CC=C(CO[C@@H]2COC3=NC(=CN3C2)N(=O)=O)C=C1,Hyperbilirubinaemia,Human,-2.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:8 PDF 306k",https://www.pharmapendium.com/browse/ema/Pretomanid/b1f2d25a3bc79a74ac5a0f45b4aaffc4?reference=8,2021.0,FC(F)(F)OC1=CC=C(CO[CH]2COC3=NC(=CN3C2)N(=O)=O)C=C1
Quizartinib Dihydrochloride,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1,Hyperbilirubinaemia,Human,-1.7781512503836436,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/CHMP/602286/2019; EMEA/H/C/004468/0000, page:89 PDF 5534k",https://www.pharmapendium.com/browse/ema/Quizartinib Dihydrochloride/e5a1774afc92002d3e3710192a619e0e?reference=89,2019.0,CC(C)(C)C1=CC(NC(=O)NC2=CC=C(C=C2)C2=CN3C(SC4=CC(OCCN5CCOCC5)=CC=C34)=N2)=NO1
Rabeprazole Sodium,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1,Hyperbilirubinaemia,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical Officer Review 020973, page:29 PDF 1524k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/8a376a97d1307c2727bbe4bd44ffed8c?reference=29,1998.0,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1
Raltegravir Potassium,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1,Hyperbilirubinaemia,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 022145/S-000 Part 03, page:9 PDF 2078k",https://www.pharmapendium.com/browse/fda/Raltegravir Potassium/9cd063dfa307884e9ecb03bd9d0b45ce?reference=9,2011.0,CN1C(=O)C([O-])=C(N=C1C(C)(C)NC(=O)C1=NN=C(C)O1)C(=O)NCC1=CC=C(F)C=C1
Ramelteon,CCC(=O)NCC[C@@H]1CCC2=CC=C3OCCC3=C12,Hyperbilirubinaemia,Human,-1.806179973983887,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021782/S-000, page:117 PDF 9492k",https://www.pharmapendium.com/browse/fda/Ramelteon/a3f84388351ef23f52c8051f992e9779?reference=117,2005.0,CCC(=O)NCC[CH]1CCC2=CC=C3OCCC3=C12
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Hyperbilirubinaemia,Human,-2.2041199826559246,Repeated,Oral,"FDA approval package document: Office Director Memo 203085/S-000, page:10 PDF 1567k",https://www.pharmapendium.com/browse/fda/Regorafenib/4584cc610e46797b24c2b9bf3d4f4e92?reference=10,2012.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Remdesivir,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@](C#N)([C@H](O)[C@@H]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1,Hyperbilirubinaemia,Human,-2.0,Repeated,Intravenous,"EMA approval document: Public Assessment Report, page:143 PDF 5413k",https://www.pharmapendium.com/browse/ema/Remdesivir/29484e8f593af0a4f0b7e224d45ebbd2?reference=143,2020.0,CCC(CC)COC(=O)[CH](C)N[P](=O)(OC[CH]1O[C](C#N)([CH](O)[CH]1O)C1=CC=C2N1N=CN=C2N)OC1=CC=CC=C1
Ribavirin,NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,Hyperbilirubinaemia,Human,-3.146128035678238,Repeated,Oral,"EMA approval document: ANNEX I, page:12 PDF 831k",https://www.pharmapendium.com/browse/ema/Ribavirin/5f3d429ef85eca746a2b1385496d70be?reference=12,2019.0,NC(=O)C1=NN(C=N1)[CH]1O[CH](CO)[CH](O)[CH]1O
Rifampin,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(C)CC1)=C2O,Hyperbilirubinaemia,Human,-1.2041199826559248,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: Para-Aminosalicylic Acid-0064   ---   DOI:10.1136/pgmj.56.652.135   JOURNAL:Postgraduate Medical Journal   PAGES:135   VOLUME:56,http://dx.doi.org/10.1136/pgmj.56.652.135,1980.0,CO[CH]1\C=C\O[C]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[CH](C)[CH](O)[CH](C)[CH](O)[CH](C)[CH](OC(C)=O)[CH]1C)C(\C=N\N1CCN(C)CC1)=C2O
Rilpivirine Hydrochloride,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1,Hyperbilirubinaemia,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202022/S-000, page:36 PDF 1064k",https://www.pharmapendium.com/browse/fda/Rilpivirine Hydrochloride/9ced65a4af087352a74203f63a45eb54?reference=36,2011.0,CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1
Ripretinib,CCN1C(=O)C(=CC2=C1C=C(NC)N=C2)C1=C(Br)C=C(F)C(NC(=O)NC2=CC=CC=C2)=C1,Hyperbilirubinaemia,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 213973/S-000 Part 01, page:22 PDF 635k",https://www.pharmapendium.com/browse/fda/Ripretinib/f351a78332c0b1592ffce27198c9e71d?reference=22,2020.0,CCN1C(=O)C(=CC2=C1C=C(NC)N=C2)C1=C(Br)C=C(F)C(NC(=O)NC2=CC=CC=C2)=C1
Risperidone,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,Hyperbilirubinaemia,Human,-0.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020272/S-036 Part 12, page:17 PDF 2715k",https://www.pharmapendium.com/browse/fda/Risperidone/00d3cf228e8451f91c5b7f27a2f0be5a?reference=17,2006.0,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
