Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Jaundice,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 018766/S-013, page:7 PDF 339k",https://www.pharmapendium.com/browse/fda/Flurbiprofen/42077615ee502ab6ea0ace4341e5e783?reference=7,2006.0,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
Fluticasone Propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Jaundice,Human,-3.0,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 208798/S-000, page:138 PDF 18534k",https://www.pharmapendium.com/browse/fda/Fluticasone Propionate/e0d19891639bb6dbe0eb33be98b0b680?reference=138,2016.0,[H][C]12C[CH](C)[C](OC(=O)CC)(C(=O)SCF)[C]1(C)C[CH](O)[C]1(F)[C]2([H])C[CH](F)C2=CC(=O)C=C[C]12C
Fluvastatin Sodium,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O,Jaundice,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 021192/S-019 Part 05, page:2 PDF 521k",https://www.pharmapendium.com/browse/fda/Fluvastatin Sodium/be8b5afab2b747166667c0f95a6e0704?reference=2,2012.0,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[CH](O)C[CH](O)CC([O-])=O
Gabapentin,NCC1(CCCCC1)CC(O)=O,Jaundice,Human,-3.255272505103306,Repeated,Oral,"FDA approval package document: Label 022544/S-000, page:8 PDF 334k",https://www.pharmapendium.com/browse/fda/Gabapentin/761deb8eb7a3c6983c2018f70aaddc94?reference=8,2011.0,NCC1(CCCCC1)CC(O)=O
Ganciclovir,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,Jaundice,Human,-1.0,Repeated,Intravenous,"FDA approval package document: Approval Package 020460/S-005 Part 01, page:40 PDF 5337k",https://www.pharmapendium.com/browse/fda/Ganciclovir/af8b89aafda27afd4ca3e4f3b3ba71ff?reference=40,1994.0,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1
Glimepiride,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,Jaundice,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 076802/S-000 Part 01, page:16 PDF 4059k",https://www.pharmapendium.com/browse/fda/Glimepiride/ee930d2eb23075b11a9bad21106e07b4?reference=16,2005.0,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[CH]2CC[CH](C)CC2)C1=O
Hydromorphone Hydrochloride,[H][C@]12CCC(=O)[C@@H]3OC4=C5C(C[C@H]1N(C)CC[C@@]235)=CC=C4O,Jaundice,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Printed Labeling 021044/S-000, page:19 PDF 1633k",https://www.pharmapendium.com/browse/fda/Hydromorphone Hydrochloride/e205dd35bf555afc3333e8974a0838fb?reference=19,2004.0,[H][C]12CCC(=O)[CH]3OC4=C5C(C[CH]1N(C)CC[C]235)=CC=C4O
Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,Jaundice,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 020418 Part 01, page:43 PDF 5445k",https://www.pharmapendium.com/browse/fda/Ibuprofen/4768e9343291bb3125cc346a426033be?reference=43,1994.0,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
Imipramine Hydrochloride,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,Jaundice,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 087846/S-026, page:2 PDF 283k",https://www.pharmapendium.com/browse/fda/Imipramine Hydrochloride/407c55c284989deef12a3767134016d1?reference=2,2013.0,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,Jaundice,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Label 204768/S-000, page:10 PDF 513k",https://www.pharmapendium.com/browse/fda/Indomethacin/8739319fb80bf8712b81706fd68b8752?reference=10,2014.0,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Jaundice,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 1238k",https://www.pharmapendium.com/browse/ema/Irbesartan/b7fb1f5d5cfcf95dc2a7a3c8fdc4e102?reference=7,2017.0,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Jaundice,Human,-2.6020599913279625,Repeated,Oral/intravenous,"FDA approval package document: Medical/Clinical Review 020657/S-004, S-005; 020966/S-001, S-003, S-004 Part 03, page:7 PDF 1737k",https://www.pharmapendium.com/browse/fda/Itraconazole/3ac61938995410475e27f19d0e006ddd?reference=7,2000.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ketoconazole,[H][C@]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C@@](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl,Jaundice,Human,-3.0791812460476247,Repeated,Oral,"EMA approval document: ANNEX I, page:16 PDF 553k",https://www.pharmapendium.com/browse/ema/Ketoconazole/8d2315e4697688e9c94ee9b957e597c1?reference=16,2020.0,[H][C]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Jaundice,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical Officer Review 020429 Part 02, page:25 PDF 1711k",https://www.pharmapendium.com/browse/fda/Ketoprofen/294fff90244c022796a65f8836bc24b2?reference=25,1995.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Labetalol Hydrochloride,CC(CCC1=CC=CC=C1)NCC(O)C1=CC=C(O)C(=C1)C(N)=O,Jaundice,Human,-0.6989700043360189,Repeated,Intravenous,"FDA approval package document: Approval Package 018687/S-002, S-005, S-008; 018686/S-005, S-006 Part 02, page:60 PDF 4737k",https://www.pharmapendium.com/browse/fda/Labetalol Hydrochloride/d2aee4cc6683343a8bfb0e0757f634df?reference=60,1989.0,CC(CCC1=CC=CC=C1)NCC(O)C1=CC=C(O)C(=C1)C(N)=O
Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,Jaundice,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022253/S-000; 022254/S-000 Part 03, page:92 PDF 6885k",https://www.pharmapendium.com/browse/fda/Lacosamide/e8591abb7cc398480feaf4f98f1b54e2?reference=92,2008.0,COC[CH](NC(C)=O)C(=O)NCC1=CC=CC=C1
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Jaundice,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021003/S-000; 021004/S-000 Part 02, page:9 PDF 1190k",https://www.pharmapendium.com/browse/fda/Lamivudine/7c6e1619f95c9fc2e29616fe111898a9?reference=9,1998.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Jaundice,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020406 Part 03, page:56 PDF 4102k",https://www.pharmapendium.com/browse/fda/Lansoprazole/09618525313fa9c4e0aeb7c47359985f?reference=56,1995.0,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
Lasofoxifene,OC1=CC=C2[C@H]([C@H](CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCC2)C=C1,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 474k",https://www.pharmapendium.com/browse/ema/Lasofoxifene/4a30d26487d86d298e55209f18660544?reference=7,2013.0,OC1=CC=C2[CH]([CH](CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCC2)C=C1
Leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Jaundice,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:12 PDF 479k",https://www.pharmapendium.com/browse/ema/Leflunomide/143ff05cfedd6e28c7e1a3db69e310f5?reference=12,2018.0,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Jaundice,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: ANNEX I, page:94 PDF 639k",https://www.pharmapendium.com/browse/ema/Lenalidomide/25cd756533c94cddbdd01735140f5be1?reference=94,2021.0,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
Levocetirizine Dihydrochloride,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 209089/S-000 Part 05, page:1 PDF 6557k",https://www.pharmapendium.com/browse/fda/Levocetirizine Dihydrochloride/948fdb30f4ff12481b10470f1e10197d?reference=1,2016.0,OC(=O)COCCN1CCN(CC1)[CH](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Jaundice,Human,-2.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020634, page:31 PDF 1138k",https://www.pharmapendium.com/browse/fda/Levofloxacin/8d76cd44935db74bf226896c315f58c7?reference=31,1998.0,C[CH]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Levonorgestrel,[H][C@]12CCC(=O)C=C1CC[C@]1([H])[C@]2([H])CC[C@@]2(CC)[C@@]1([H])CC[C@@]2(O)C#C,Jaundice,Human,-1.9294189257142926,Repeated,Implant,"FDA approval package document: Approval Package 019897/S-001, S-002, S-003, S-004 Part 03, page:16 PDF 2964k",https://www.pharmapendium.com/browse/fda/Levonorgestrel/9dd6d78e0245b565e53aaefabca754d2?reference=16,1990.0,[H][C]12CCC(=O)C=C1CC[C]1([H])[C]2([H])CC[C]2(CC)[C]1([H])CC[C]2(O)C#C
Linagliptin,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCC[C@@H](N)C1,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201280/S-000 Part 04, page:98 PDF 5485k",https://www.pharmapendium.com/browse/fda/Linagliptin/4040600348d5f8e24c3f5c858638a448?reference=98,2010.0,CC#CCN1C(=NC2=C1C(=O)N(CC1=NC3=CC=CC=C3C(C)=N1)C(=O)N2C)N1CCC[CH](N)C1
Liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,Jaundice,Human,-0.47712125471966244,Repeated,Subcutaneous,"FDA approval package document: Clinical Pharmacology and Biopharmaceutics Review 206321/S-000 Part 03, page:39 PDF 4929k",https://www.pharmapendium.com/browse/fda/Liraglutide/89607ebb61bab857867a252b0f96e5b3?reference=39,2014.0,CCCCCCCCCCCCCCCC(=O)N[CH](CCC(=O)NCCCC[CH](NC(=O)[CH](C)NC(=O)[CH](C)NC(=O)[CH](CCC(N)=O)NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](CC(C)C)NC(=O)[CH](CC1=CC=C(O)C=C1)NC(=O)[CH](CO)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC(O)=O)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=CC=C1)NC(=O)[CH](NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](C)NC(=O)[CH](N)CC1=CN=CN1)[CH](C)O)[CH](C)O)C(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC1=CC=CC=C1)C(=O)N[CH]([CH](C)CC)C(=O)N[CH](C)C(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(C)C)C(=O)N[CH](C(C)C)C(=O)N[CH](CCCNC(N)=N)C(=O)NCC(=O)N[CH](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O
Loperamide Hydrochloride,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,Jaundice,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019487/S-007 Part 02, page:44 PDF 6802k",https://www.pharmapendium.com/browse/fda/Loperamide Hydrochloride/37dbb74fd531640da4b651274266df32?reference=44,1988.0,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1
Loracarbef,[H][C@]12CCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O,Jaundice,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 050667 Part 12, page:21 PDF 7287k",https://www.pharmapendium.com/browse/fda/Loracarbef/a412eef245a776e8971eb9879e8a0da1?reference=21,1991.0,[H][C]12CCC(Cl)=C(N1C(=O)[CH]2NC(=O)[CH](N)C1=CC=CC=C1)C(O)=O
Loratadine,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,Jaundice,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021512/S-000, page:52 PDF 5129k",https://www.pharmapendium.com/browse/fda/Loratadine/689b662fc01741a2528c703f19e17543?reference=52,2004.0,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
Lorlatinib,C[C@H]1OC2=CC(=CN=C2N)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,Jaundice,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 210868/S-000 Part 09, page:57 PDF 1228k",https://www.pharmapendium.com/browse/fda/Lorlatinib/bd3ecb44dfc93ea65ade6b9e1d3ea355?reference=57,2018.0,C[CH]1OC2=CC(=CN=C2N)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2
Loxapine Hydrochloride,CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2,Jaundice,Human,-2.0,Repeated,Oral,"FDA approval package document: Label 017525/S-051; 017658/S-038; 018039/S-024, page:6 PDF 325k",https://www.pharmapendium.com/browse/fda/Loxapine Hydrochloride/5891388147ae5ecbac6dabcb4b794667?reference=6,2017.0,CN1CCN(CC1)C1=NC2=C(OC3=C1C=C(Cl)C=C3)C=CC=C2
Macitentan,CCCNS(=O)(=O)NC1=C(C2=CC=C(Br)C=C2)C(OCCOC2=NC=C(Br)C=N2)=NC=N1,Jaundice,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 204410/S-000, page:4 PDF 1037k",https://www.pharmapendium.com/browse/fda/Macitentan/e45922be3091f9f6b63a1a09d3103ffa?reference=4,2013.0,CCCNS(=O)(=O)NC1=C(C2=CC=C(Br)C=C2)C(OCCOC2=NC=C(Br)C=N2)=NC=N1
Mebhydrolin,CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1,Jaundice,Human,-1.6989700043360187,Repeated,Unreported,Reference from PharmaPendium Published Toxicity: #19   ---   DOI:10.1111/j.1365-2230.1993.tb00993.x   JOURNAL:Clinical and Experimental Dermatology   PAGES:131   VOLUME:18,http://dx.doi.org/10.1111/j.1365-2230.1993.tb00993.x,1993.0,CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1
Mebutamate,CCC(C)C(C)(COC(N)=O)COC(N)=O,Jaundice,Human,-1.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Mebutamate0034   ---   JOURNAL:Canadian Medical Association Journal   PAGES:993   VOLUME:89,,1963.0,CCC(C)C(C)(COC(N)=O)COC(N)=O
Mefenamic Acid,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,Jaundice,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Approval Package 015034/S-032, page:8 PDF 827k",https://www.pharmapendium.com/browse/fda/Mefenamic Acid/bcd696f706f5701412ad5bbb95fb4620?reference=8,1998.0,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Jaundice,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Correspondence 020938, page:65 PDF 2240k",https://www.pharmapendium.com/browse/fda/Meloxicam/557f0598b8abb1ca7b9189d325f39fcd?reference=65,1998.0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Memantine Hydrochloride,[H][C@]12C[C@]3(C)C[C@](C)(C1)C[C@](N)(C2)C3,Jaundice,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021487/S-000 Part 04, page:40 PDF 1517k",https://www.pharmapendium.com/browse/fda/Memantine Hydrochloride/232901fe8089434495f89a3a69af53b3?reference=40,2003.0,[H][C]12C[C]3(C)C[C](C)(C1)C[C](N)(C2)C3
Mepazine,CN1CCCC(C1)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2,Jaundice,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Review 010559, page:4 PDF 1365k",https://www.pharmapendium.com/browse/fda/Mepazine/5005c2ea90be09c57f70c7c3e3a97ae3?reference=4,,CN1CCCC(C1)CN1C2=C(SC3=C1C=CC=C3)C=CC=C2
Mercaptopurine,S=C1NC=NC2=C1NC=N2,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Label 205919/S-000, page:4 PDF 1266k",https://www.pharmapendium.com/browse/fda/Mercaptopurine/c434c89bc8f0dc47ad8a93b7dfc72c7c?reference=4,2014.0,S=C1NC=NC2=C1NC=N2
Meropenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Jaundice,Human,-0.9030899869919435,Repeated,Intravenous,"FDA approval package document: Approval Package 050706/S-034, page:15 PDF 842k",https://www.pharmapendium.com/browse/fda/Meropenem/92831c508d9b53c9444030ab8cb98ee9?reference=15,2013.0,[H][C]12[CH](C)C(S[CH]3CN[CH](C3)C(=O)N(C)C)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Jaundice,Human,-3.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 020049/S-027, page:14 PDF 2721k",https://www.pharmapendium.com/browse/fda/Mesalamine/40d98ac615806c2b81bf36d919f134ee?reference=14,2015.0,NC1=CC(C(O)=O)=C(O)C=C1
Metaxalone,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1,Jaundice,Human,-0.6020599913279624,Repeated,Oral,"FDA approval package document: Label 022503/S-000, page:4 PDF 726k",https://www.pharmapendium.com/browse/fda/Metaxalone/6aaa9924c4062ac48dee8cd105239495?reference=4,2015.0,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
Metformin Hydrochloride,CN(C)C(=N)NC(N)=N,Jaundice,Human,-2.929418925714293,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020357 Part 03, page:8 PDF 1951k",https://www.pharmapendium.com/browse/fda/Metformin Hydrochloride/031d8bc21f6a622b853c27a3ef611e56?reference=8,,CN(C)C(=N)NC(N)=N
Methandrostenolone,[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1(C)O,Jaundice,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 087945, page:8 PDF 5345k",https://www.pharmapendium.com/browse/fda/Methandrostenolone/16203c757fbeb7542443861859af3c88?reference=8,1990.0,[H][C]12CCC3=CC(=O)C=C[C]3(C)[C]1([H])CC[C]1(C)[C]2([H])CC[C]1(C)O
Methimazole,CN1C=CNC1=S,Jaundice,Human,-1.1760912590556813,Repeated,Oral,"FDA approval package document: Label 007517/S-022, page:3 PDF 480k",https://www.pharmapendium.com/browse/fda/Methimazole/d0109b41ed065fe52623158b8c92a5d5?reference=3,2009.0,CN1C=CNC1=S
Methyclothiazide,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,Jaundice,Human,-1.0,Repeated,Oral,"FDA approval package document: Review 012524, page:5 PDF 978k",https://www.pharmapendium.com/browse/fda/Methyclothiazide/23b50569fead1ed788b7c97b770f5137?reference=5,,CN1C(CCl)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
Methyldopa,C[C@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O,Jaundice,Human,-3.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 018934, page:35 PDF 4491k",https://www.pharmapendium.com/browse/fda/Methyldopa/fa30339d523adb3e6fe776628b5625c7?reference=35,1984.0,C[C](N)(CC1=CC(O)=C(O)C=C1)C(O)=O
Methyltestosterone,[H][C@@]12CCC3=CC(=O)CC[C@]3(C)[C@@]1([H])CC[C@@]1(C)[C@@]2([H])CC[C@]1(C)O,Jaundice,Human,-1.0,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Methyltestosterone-0023   ---   JOURNAL:British Medical Journal   PAGES:259   VOLUME:1,,1959.0,[H][C]12CCC3=CC(=O)CC[C]3(C)[C]1([H])CC[C]1(C)[C]2([H])CC[C]1(C)O
Metoclopramide Hydrochloride,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,Jaundice,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 071402/S-007 Part 01, page:18 PDF 488k",https://www.pharmapendium.com/browse/fda/Metoclopramide Hydrochloride/0702fbf29ca5ed4fabf5f5402a227616?reference=18,2009.0,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Jaundice,Human,-0.6989700043360189,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021506/S-015 Part 09, page:14 PDF 1371k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/b59ea7e20ea58b45b6dc1acb021a1b7d?reference=14,2012.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Midostaurin,[H][C@]12C[C@H]([C@@H](OC)[C@](C)(O1)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1,Jaundice,Human,-1.6989700043360187,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/516229/2017; EMEA/H/C/004095/0000, page:181 PDF 7394k",https://www.pharmapendium.com/browse/ema/Midostaurin/7ca7a1ea535abba143f839369c00f2d4?reference=181,2017.0,[H][C]12C[CH]([CH](OC)[C](C)(O1)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1
Miltefosine,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,Jaundice,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204684/S-000 Part 01, page:12 PDF 685k",https://www.pharmapendium.com/browse/fda/Miltefosine/d578768c04ada62a2f887e64d74423fb?reference=12,2014.0,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
Minocycline Hydrochloride,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2,Jaundice,Human,-0.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 050808/S-000, page:101 PDF 8349k",https://www.pharmapendium.com/browse/fda/Minocycline Hydrochloride/d6acfaee627320264b8bbd095cd3d77b?reference=101,2005.0,[H][C]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C]1(O)C(=O)C(C(N)=O)=C(O)[CH](N(C)C)[C]1([H])C2
