Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)CC1=CN=CN1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,Hepatic function abnormal,Human,-0.9030899869919435,Repeated,Subcutaneous,"FDA approval package document: Medical/Clinical Review 022341/S-000 Part 04, page:39 PDF 7190k",https://www.pharmapendium.com/browse/fda/Liraglutide/7b7a1616fa508990f2794e56f1ee6a29?reference=39,2009.0,CCCCCCCCCCCCCCCC(=O)N[CH](CCC(=O)NCCCC[CH](NC(=O)[CH](C)NC(=O)[CH](C)NC(=O)[CH](CCC(N)=O)NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](CC(C)C)NC(=O)[CH](CC1=CC=C(O)C=C1)NC(=O)[CH](CO)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC(O)=O)NC(=O)[CH](CO)NC(=O)[CH](NC(=O)[CH](CC1=CC=CC=C1)NC(=O)[CH](NC(=O)CNC(=O)[CH](CCC(O)=O)NC(=O)[CH](C)NC(=O)[CH](N)CC1=CN=CN1)[CH](C)O)[CH](C)O)C(C)C)C(=O)N[CH](CCC(O)=O)C(=O)N[CH](CC1=CC=CC=C1)C(=O)N[CH]([CH](C)CC)C(=O)N[CH](C)C(=O)N[CH](CC1=CNC2=C1C=CC=C2)C(=O)N[CH](CC(C)C)C(=O)N[CH](C(C)C)C(=O)N[CH](CCCNC(N)=N)C(=O)NCC(=O)N[CH](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O
Loratadine,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"FDA approval package document: Approval Package 075822/S-000 Part 01, page:24 PDF 5555k",https://www.pharmapendium.com/browse/fda/Loratadine/539bc18269a66ffa31da73a7c296db78?reference=24,2003.0,CCOC(=O)N1CC\C(CC1)=C1\C2=C(CCC3=C1N=CC=C3)C=C(Cl)C=C2
Lorlatinib,C[C@H]1OC2=CC(=CN=C2N)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2,Hepatic function abnormal,Human,-2.0,Repeated,Oral,"FDA approval package document: Approval Package 210868/S-000 Part 09, page:57 PDF 1228k",https://www.pharmapendium.com/browse/fda/Lorlatinib/bd3ecb44dfc93ea65ade6b9e1d3ea355?reference=57,2018.0,C[CH]1OC2=CC(=CN=C2N)C2=C(C#N)N(C)N=C2CN(C)C(=O)C2=C1C=C(F)C=C2
Lusutrombopag,CCCCCCO[C@@H](C)C1=CC=CC(C2=CSC(NC(=O)C3=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C3)=N2)=C1OC,Hepatic function abnormal,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Approval Package 210923/S-000 Part 05, page:8 PDF 1017k",https://www.pharmapendium.com/browse/fda/Lusutrombopag/94c1442914bb15f9aa4325d07437b0c6?reference=8,2018.0,CCCCCCO[CH](C)C1=CC=CC(C2=CSC(NC(=O)C3=CC(Cl)=C(\C=C(/C)C(O)=O)C(Cl)=C3)=N2)=C1OC
Meloxicam,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 207233/S-000 Part 04, page:47 PDF 9738k",https://www.pharmapendium.com/browse/fda/Meloxicam/0caf0c63e10542b81af2c271442ab2d4?reference=47,2015.0,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=CC=CC=C2S1(=O)=O
Meropenem,[H][C@]12[C@@H](C)C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,Hepatic function abnormal,Human,-2.0791812460476247,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 202106/S-000 Part 01, page:11 PDF 414k",https://www.pharmapendium.com/browse/fda/Meropenem/a9d24d77bad13f71b4f99ea4f76cccdb?reference=11,2013.0,[H][C]12[CH](C)C(S[CH]3CN[CH](C3)C(=O)N(C)C)=C(N1C(=O)[C]2([H])[CH](C)O)C(O)=O
Mesalamine,NC1=CC(C(O)=O)=C(O)C=C1,Hepatic function abnormal,Human,-3.6989700043360187,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022301/S-000 Part 01, page:57 PDF 6658k",https://www.pharmapendium.com/browse/fda/Mesalamine/bd27fc9deb3575b96265dbabfa9b40fb?reference=57,2008.0,NC1=CC(C(O)=O)=C(O)C=C1
Methylphenidate,COC(=O)C(C1CCCCN1)C1=CC=CC=C1,Hepatic function abnormal,Human,-0.47712125471966244,Repeated,Topical,"FDA approval package document: Approval Package 021514/S-023 Part 01, page:20 PDF 417k",https://www.pharmapendium.com/browse/fda/Methylphenidate/54804c62b2d5b0fd903a23a82071b9f4?reference=20,2015.0,COC(=O)C(C1CCCCN1)C1=CC=CC=C1
Mexiletine Hydrochloride,CC(N)COC1=C(C)C=CC=C1C,Hepatic function abnormal,Human,-0.47712125471966244,Repeated,Oral,"EMA approval document: Public Assessment Report EMA/831802/2018; EMEA/H/C/004584/0000, page:116 PDF 3055k",https://www.pharmapendium.com/browse/ema/Mexiletine Hydrochloride/0339e2432f1279187517a7d5ce5d49a6?reference=116,2018.0,CC(N)COC1=C(C)C=CC=C1C
Micafungin Sodium,[H][C@@]12C[C@@H](O)CN1C(=O)[C@@H](NC(=O)[C@H](C[C@@H](O)[C@@H](O)NC(=O)[C@]1([H])[C@@H](O)[C@@H](C)CN1C(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@H](O)[C@@H](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[C@H](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[C@@H](C)O,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 021506/S-015 Part 09, page:14 PDF 1371k",https://www.pharmapendium.com/browse/fda/Micafungin Sodium/b59ea7e20ea58b45b6dc1acb021a1b7d?reference=14,2012.0,[H][C]12C[CH](O)CN1C(=O)[CH](NC(=O)[CH](C[CH](O)[CH](O)NC(=O)[C]1([H])[CH](O)[CH](C)CN1C(=O)[CH](NC(=O)[CH](NC2=O)[CH](O)[CH](O)C1=CC=C(O)C(OS([O-])(=O)=O)=C1)[CH](O)CC(N)=O)NC(=O)C1=CC=C(C=C1)C1=NOC(=C1)C1=CC=C(OCCCCC)C=C1)[CH](C)O
Miglustat,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 196k",https://www.pharmapendium.com/browse/ema/Miglustat/345890b0476a84066c83d11d00799409?reference=4,2020.0,CCCCN1C[CH](O)[CH](O)[CH](O)[CH]1CO
Milnacipran Hydrochloride,CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,Hepatic function abnormal,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022256/S-000 Part 02, page:30 PDF 6827k",https://www.pharmapendium.com/browse/fda/Milnacipran Hydrochloride/4c84f50c0997fbb4cfe3c70b7e24504a?reference=30,2008.0,CCN(CC)C(=O)[C]1(C[CH]1CN)C1=CC=CC=C1
Miltefosine,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,Hepatic function abnormal,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 204684/S-000 Part 01, page:30 PDF 685k",https://www.pharmapendium.com/browse/fda/Miltefosine/d578768c04ada62a2f887e64d74423fb?reference=30,2014.0,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
Mirabegron,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,Hepatic function abnormal,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 202611/S-000 Part 21, page:10 PDF 681k",https://www.pharmapendium.com/browse/fda/Mirabegron/67b61f0f8cdefe6bc732447e9a29328f?reference=10,2012.0,NC1=NC(CC(=O)NC2=CC=C(CCNC[CH](O)C3=CC=CC=C3)C=C2)=CS1
Mometasone Furoate,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Hepatic function abnormal,Human,-2.3010299956639813,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 021067/S-000 Part 05, page:9 PDF 4855k",https://www.pharmapendium.com/browse/fda/Mometasone Furoate/8622570c63a1ac3082fb64c33570941c?reference=9,2005.0,[H][C]12C[CH](C)[C](OC(=O)C3=CC=CO3)(C(=O)CCl)[C]1(C)C[CH](O)[C]1(Cl)[C]2([H])CCC2=CC(=O)C=C[C]12C
Moxalactam Disodium,[H][C@]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C(C([O-])=O)C1=CC=C(O)C=C1)OC)C([O-])=O,Hepatic function abnormal,Human,-3.3010299956639813,Repeated,Parenteral,"FDA approval package document: Approval Package 050550 Part 06, page:4 PDF 5788k",https://www.pharmapendium.com/browse/fda/Moxalactam Disodium/b73ec645b0009239490fa19664085432?reference=4,1980.0,[H][C]12OCC(CSC3=NN=NN3C)=C(N1C(=O)[C]2(NC(=O)C(C([O-])=O)C1=CC=C(O)C=C1)OC)C([O-])=O
Mycophenolate Mofetil,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1,Hepatic function abnormal,Human,-3.6989700043360187,Repeated,Multiple,"FDA approval package document: Medical/Clinical Review 050722/S-004; 050723/S-003; 050758/S-003; 050759/S-004, page:6 PDF 339k",https://www.pharmapendium.com/browse/fda/Mycophenolate Mofetil/9f618701b847493ca04e5e8e89df44fc?reference=6,2000.0,COC1=C(C)C2=C(C(=O)OC2)C(O)=C1C\C=C(/C)CCC(=O)OCCN1CCOCC1
Nevirapine,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1,Hepatic function abnormal,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: ANNEX I, page:6 PDF 471k",https://www.pharmapendium.com/browse/ema/Nevirapine/536820943412dcba2ca1be211d94ad91?reference=6,2021.0,CC1=CC=NC2=C1NC(=O)C1=C(N=CC=C1)N2C1CC1
Nicardipine Hydrochloride,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN(C)CC1=CC=CC=C1,Hepatic function abnormal,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019488 Part 03, page:21 PDF 5470k",https://www.pharmapendium.com/browse/fda/Nicardipine Hydrochloride/9b32ebfd05d2551d00fd7337bd1631f2?reference=21,1988.0,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)N(=O)=O)C(=O)OCCN(C)CC1=CC=CC=C1
Nilotinib Hydrochloride Monohydrate,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F,Hepatic function abnormal,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: ANNEX I, page:17 PDF 1383k",https://www.pharmapendium.com/browse/ema/Nilotinib Hydrochloride Monohydrate/f1f0d28ac04823330e8921a3f480f0ab?reference=17,2021.0,CC1=CN(C=N1)C1=CC(=CC(NC(=O)C2=CC(NC3=NC=CC(=N3)C3=CC=CN=C3)=C(C)C=C2)=C1)C(F)(F)F
Nitisinone,FC(F)(F)C1=CC=C(C(=O)C2C(=O)CCCC2=O)C(=C1)N(=O)=O,Hepatic function abnormal,Human,-0.3010299956639812,Repeated,Oral,"EMA approval document: Scientific Discussion, page:23 PDF 329k",https://www.pharmapendium.com/browse/ema/Nitisinone/0c62cb3e775fc7a38d518fdb19f3281d?reference=23,2005.0,FC(F)(F)C1=CC=C(C(=O)C2C(=O)CCCC2=O)C(=C1)N(=O)=O
Nomifensine,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 018224 Part 01, page:34 PDF 4067k",https://www.pharmapendium.com/browse/fda/Nomifensine/4c17ce40580a0bdf5989d4938bd6678c?reference=34,1984.0,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2
Nortriptyline Hydrochloride,CNCC\C=C1/C2=CC=CC=C2CCC2=CC=CC=C12,Hepatic function abnormal,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 018012/S-024, page:13 PDF 989k",https://www.pharmapendium.com/browse/fda/Nortriptyline Hydrochloride/7a657806f0dd6653e06eb81774032c77?reference=13,2001.0,CNCC\C=C1/C2=CC=CC=C2CCC2=CC=CC=C12
Ofloxacin,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hepatic function abnormal,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Approval Package 019735/S-052, page:31 PDF 2341k",https://www.pharmapendium.com/browse/fda/Ofloxacin/8ca463a478cff3d02544be358fb903cd?reference=31,2004.0,CC1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Olanzapine,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,Hepatic function abnormal,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020592/S-035, S-039, S-040, S-041, S-049, S-053; 021086/S-021; 021253/S-037 Part 18, page:15 PDF 4099k",https://www.pharmapendium.com/browse/fda/Olanzapine/16545fefc1969725968ab3d64ecfd156?reference=15,2010.0,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
Olopatadine Hydrochloride,CN(C)CC\C=C1\C2=CC=CC=C2COC2=CC=C(CC(O)=O)C=C12,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021861/S-000 Part 01, page:68 PDF 1704k",https://www.pharmapendium.com/browse/fda/Olopatadine Hydrochloride/9eb9dbed0818da3a35597e43417acc9f?reference=68,2006.0,CN(C)CC\C=C1\C2=CC=CC=C2COC2=CC=C(CC(O)=O)C=C12
Omeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C,Hepatic function abnormal,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021229/S-000, page:619 PDF 20401k",https://www.pharmapendium.com/browse/fda/Omeprazole Magnesium/42ffe48b5d32d8a231f5c085c007aa78?reference=619,2003.0,COC1=CC=C2[N-]C(=NC2=C1)S(=O)CC1=NC=C(C)C(OC)=C1C
Orlistat,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,Hepatic function abnormal,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021887/S-000 Part 01, page:49 PDF 4480k",https://www.pharmapendium.com/browse/fda/Orlistat/3f97e8190e694a8cb2e2e90a1f1afa61?reference=49,2005.0,CCCCCCCCCCC[CH](C[CH]1OC(=O)[CH]1CCCCCC)OC(=O)[CH](CC(C)C)NC=O
Oxcarbazepine,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12,Hepatic function abnormal,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021014/S-000 Part 06, page:28 PDF 1647k",https://www.pharmapendium.com/browse/fda/Oxcarbazepine/44b120c1ccabb76ebd73a0eb1292f6c2?reference=28,1999.0,NC(=O)N1C2=CC=CC=C2CC(=O)C2=CC=CC=C12
Paroxetine Hydrochloride,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC=C2OCOC2=C1,Hepatic function abnormal,Human,-1.8750612633917,Repeated,Oral,"FDA approval package document: Approval Package 077873/S-000 Part 03, page:1 PDF 412k",https://www.pharmapendium.com/browse/fda/Paroxetine Hydrochloride/a509e558c60afc1d47a8429b40106097?reference=1,2007.0,FC1=CC=C(C=C1)[CH]1CCNC[CH]1COC1=CC=C2OCOC2=C1
Pazopanib Hydrochloride,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1,Hepatic function abnormal,Human,-2.9030899869919438,Repeated,Oral,"EMA approval document: Assessment Report EMEA/H/C/001141, page:54 PDF 613k",https://www.pharmapendium.com/browse/ema/Pazopanib Hydrochloride/0a109978309581c3085fce67dac7e2fd?reference=54,2010.0,CN1N=C2C=C(C=CC2=C1C)N(C)C1=NC(NC2=CC=C(C)C(=C2)S(N)(=O)=O)=NC=C1
Pemoline,N=C1NC(=O)C(O1)C1=CC=CC=C1,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Letter 016832/S-013, page:9 PDF 920k",https://www.pharmapendium.com/browse/fda/Pemoline/528ade209b1e3e530432bb748224ca69?reference=9,1998.0,N=C1NC(=O)C(O1)C1=CC=CC=C1
Penicillamine,CC(C)(S)[C@H](N)C(O)=O,Hepatic function abnormal,Human,-3.0,Repeated,Oral,"FDA approval package document: Approval Package 050491 Part 03, page:22 PDF 4079k",https://www.pharmapendium.com/browse/fda/Penicillamine/4fce7cefd031f12db29058d63670ccc7?reference=22,1978.0,CC(C)(S)[CH](N)C(O)=O
Phenytoin,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Approval Package 008762/S-039 Part 02, page:10 PDF 4465k",https://www.pharmapendium.com/browse/fda/Phenytoin/b7b623992fc0883ca467dff66aac3bca?reference=10,2011.0,O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1
Phenytoin Sodium,[O-]C1=NC(C(=O)N1)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatic function abnormal,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 040621/S-000 Part 01, page:8 PDF 9629k",https://www.pharmapendium.com/browse/fda/Phenytoin Sodium/54e51c00bc27022bd303d2a10f9b6bd3?reference=8,2006.0,[O-]C1=NC(C(=O)N1)(C1=CC=CC=C1)C1=CC=CC=C1
Pinacidil,CC(C(C)(C)C)\N=C(/NC#N)NC1=CC=NC=C1,Hepatic function abnormal,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 019456 Part 10, page:88 PDF 8666k",https://www.pharmapendium.com/browse/fda/Pinacidil/8bfea60c40533a6f4a5037b6cd8ead86?reference=88,1989.0,CC(C(C)(C)C)\N=C(/NC#N)NC1=CC=NC=C1
Pioglitazone Hydrochloride,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,Hepatic function abnormal,Human,-1.6532125137753437,Repeated,Oral,"EMA approval document: ANNEX I, page:9 PDF 860k",https://www.pharmapendium.com/browse/ema/Pioglitazone Hydrochloride/d85f24c0d621afa4cec1e6f5543e56a5?reference=9,2014.0,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
Pirfenidone,CC1=CN(C(=O)C=C1)C1=CC=CC=C1,Hepatic function abnormal,Human,-3.3807537708039,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022535/S-000 Part 01, page:45 PDF 9206k",https://www.pharmapendium.com/browse/fda/Pirfenidone/05a7fa3f06757e7c59dc9121ffea5731?reference=45,2010.0,CC1=CN(C(=O)C=C1)C1=CC=CC=C1
Pitavastatin Calcium,O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O,Hepatic function abnormal,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022363/S-000 Part 02, page:38 PDF 7655k",https://www.pharmapendium.com/browse/fda/Pitavastatin Calcium/e8281e4f223086197f54edda5d0b953e?reference=38,2008.0,O[CH](C[CH](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC([O-])=O
Posaconazole,CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@@H]2CO[C@@](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1,Hepatic function abnormal,Human,-2.6020599913279625,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022027/S-000 Part 01, page:19 PDF 6857k",https://www.pharmapendium.com/browse/fda/Posaconazole/94722ecb0bf0c3bd8506656aa502037c?reference=19,2006.0,CC[CH]([CH](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[CH]2CO[C](C2)(CN2C=NC=N2)C2=C(F)C=C(F)C=C2)C=C1
Pramipexole Dihydrochloride,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,Hepatic function abnormal,Human,-0.6989700043360189,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022514/S-000 Part 12, page:11 PDF 329k",https://www.pharmapendium.com/browse/fda/Pramipexole Dihydrochloride/6d25d638b66e6afe6f6b6c20b57e35e6?reference=11,2009.0,CCCN[CH]1CCC2=C(C1)SC(N)=N2
Prasugrel Hydrochloride,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1,Hepatic function abnormal,Human,-1.0,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022307/S-000 Part 07, page:2 PDF 876k",https://www.pharmapendium.com/browse/fda/Prasugrel Hydrochloride/0ff7f7bffcacda94e460bee2e04f3c02?reference=2,2007.0,CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
Propafenone Hydrochloride,CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1,Hepatic function abnormal,Human,-2.9542425094393248,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 021416/S-000 Part 03, page:44 PDF 1504k",https://www.pharmapendium.com/browse/fda/Propafenone Hydrochloride/b5a929c4f356880d103269550916a1d9?reference=44,2002.0,CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1
Protriptyline Hydrochloride,CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2,Hepatic function abnormal,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 073644/S-023; 073645/S-028, page:1 PDF 250k",https://www.pharmapendium.com/browse/fda/Protriptyline Hydrochloride/58d609709725a90acb8fde5cdacf1b9b?reference=1,2014.0,CNCCCC1C2=C(C=CC=C2)C=CC2=C1C=CC=C2
Rabeprazole Sodium,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1,Hepatic function abnormal,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Approval Package 020973/S-009 Part 02, page:96 PDF 14721k",https://www.pharmapendium.com/browse/fda/Rabeprazole Sodium/6b3f55d6bf0ad42f82ef4ae04d59ca5e?reference=96,2002.0,COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3[N-]2)=NC=C1
Raloxifene Hydrochloride,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2,Hepatic function abnormal,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022042/S-000 Part 03, page:47 PDF 5461k",https://www.pharmapendium.com/browse/fda/Raloxifene Hydrochloride/58eb58a95868dc2b7fb7f30e50e38887?reference=47,2007.0,OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
Ramipril,[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC,Hepatic function abnormal,Human,-0.3010299956639812,Repeated,Oral,"FDA approval package document: Approval Package 019901/S-046, page:5 PDF 315k",https://www.pharmapendium.com/browse/fda/Ramipril/65423e37e6b2eb8bb13b7fd605ec1be6?reference=5,2005.0,[H][C]12CCC[C]1([H])N([CH](C2)C(O)=O)C(=O)[CH](C)N[CH](CCC1=CC=CC=C1)C(=O)OCC
Ranitidine Hydrochloride,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O,Hepatic function abnormal,Human,-0.6020599913279624,Repeated,Intravenous,"FDA approval package document: Approval Package 019090/S-017, S-027; 019593/S-011, S-016; 018703/S-040; 019675/S-007 Part 04, page:13 PDF 4063k",https://www.pharmapendium.com/browse/fda/Ranitidine Hydrochloride/90013a3aa49f4ec5a9cf0dd244dab75d?reference=13,1984.0,CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C\N(=O)=O
Regorafenib,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1,Hepatic function abnormal,Human,-2.2041199826559246,Repeated,Oral,"EMA approval document: Assessment Report EMA/CHMP/403683/2013; EMEA/H/C/002573/0000, page:77 PDF 1666k",https://www.pharmapendium.com/browse/ema/Regorafenib/38a3e8573c561839e7d1330db89c998e?reference=77,2013.0,CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Relugolix,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=NN=C(OC)C=C1,Hepatic function abnormal,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 214621/S-000 Part 01, page:174 PDF 3111k",https://www.pharmapendium.com/browse/fda/Relugolix/3b681ebde843003de5a19599498faf9a?reference=174,2020.0,CONC(=O)NC1=CC=C(C=C1)C1=C(CN(C)C)C2=C(S1)N(CC1=C(F)C=CC=C1F)C(=O)N(C2=O)C1=NN=C(OC)C=C1
