Drug,Chemical Structure,Adverse Effect / Toxicity,Species,Dose,Dose Type,Route,Source,Source Link,Year,no_stereoisomer
Erythromycin Ethylsuccinate,[H][C@@]1(C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)O[C@H]1[C@H](C)[C@@H](O[C@]2([H])O[C@H](C)C[C@@H]([C@H]2OC(=O)CCC(=O)OCC)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@@H]1C,Hepatitis,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 006205/S-034 Part 03, page:6 PDF 364k",https://www.pharmapendium.com/browse/fda/Erythromycin Ethylsuccinate/bdf04bcb268ada18ca166a2d0fb1d20c?reference=6,2018.0,[H][C]1(C[C](C)(OC)[CH](O)[CH](C)O1)O[CH]1[CH](C)[CH](O[C]2([H])O[CH](C)C[CH]([CH]2OC(=O)CCC(=O)OCC)N(C)C)[C](C)(O)C[CH](C)C(=O)[CH](C)[CH](O)[C](C)(O)[CH](CC)OC(=O)[CH]1C
Eslicarbazepine Acetate,CC(=O)O[C@H]1CC2=C(C=CC=C2)N(C(N)=O)C2=C1C=CC=C2,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022416/S-000 Part 34, page:10 PDF 3014k",https://www.pharmapendium.com/browse/fda/Eslicarbazepine Acetate/e5a4ac2fa77cc23999e430ea1c6060ad?reference=10,2013.0,CC(=O)O[CH]1CC2=C(C=CC=C2)N(C(N)=O)C2=C1C=CC=C2
Esomeprazole Magnesium,COC1=CC=C2[N-]C(=NC2=C1)[S@@](=O)CC1=NC=C(C)C(OC)=C1C,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 021153/S-025, page:19 PDF 386k",https://www.pharmapendium.com/browse/fda/Esomeprazole Magnesium/4f3362a3b4ca998a2a6866278a897c51?reference=19,2006.0,COC1=CC=C2[N-]C(=NC2=C1)[S](=O)CC1=NC=C(C)C(OC)=C1C
Esomeprazole Sodium,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Label 021689/S-007, page:9 PDF 284k",https://www.pharmapendium.com/browse/fda/Esomeprazole Sodium/1c22435c698e9787f474311d5feda16d?reference=9,2006.0,COC1=CC2=C([N-]C(=N2)S(=O)CC2=C(C)C(OC)=C(C)C=N2)C=C1
Eszopiclone,CN1CCN(CC1)C(=O)O[C@@H]1N(C(=O)C2=C1N=CC=N2)C1=NC=C(Cl)C=C1,Hepatitis,Human,-0.3010299956639812,Repeated,Oral,Reference from PharmaPendium Published Toxicity: eszopiclone_cia-2-313   ---   JOURNAL:Clinical Interventions in Aging   PAGES:313   VOLUME:2,,2007.0,CN1CCN(CC1)C(=O)O[CH]1N(C(=O)C2=C1N=CC=N2)C1=NC=C(Cl)C=C1
Etodolac,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O,Hepatitis,Human,-1.2041199826559248,Repeated,Oral,"FDA approval package document: Approval Package 018922/S-007, S-008, S-013, S-014, S-015 Part 06, page:35 PDF 4880k",https://www.pharmapendium.com/browse/fda/Etodolac/c688b5771656ff786492cf1489a4c479?reference=35,1991.0,CCC1=CC=CC2=C1NC1=C2CCOC1(CC)CC(O)=O
Etravirine,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N,Hepatitis,Human,-2.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022187/S-000 Part 02, page:31 PDF 6254k",https://www.pharmapendium.com/browse/fda/Etravirine/23cba3104661ccebce18224813c53489?reference=31,2008.0,CC1=CC(=CC(C)=C1OC1=NC(NC2=CC=C(C=C2)C#N)=NC(N)=C1Br)C#N
Etretinate,CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C(C)=C(OC)C=C1C,Hepatitis,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 019369/S-000, page:13 PDF 4059k",https://www.pharmapendium.com/browse/fda/Etretinate/4c025033beb9f3519d74d667b534ae21?reference=13,1986.0,CCOC(=O)\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)C(C)=C(OC)C=C1C
Everolimus,CO[C@@H]1C[C@@H](CC[C@H]1OCCO)C[C@@H](C)[C@@H]1CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O1)OC,Hepatitis,Human,-1.0,Repeated,Oral,"EMA approval document: ANNEX I, page:17 PDF 2287k",https://www.pharmapendium.com/browse/ema/Everolimus/fb8df52a4768e5effd2dd12599ea35e2?reference=17,2020.0,CO[CH]1C[CH](CC[CH]1OCCO)C[CH](C)[CH]1CC(=O)[CH](C)\C=C(C)\[CH](O)[CH](OC)C(=O)[CH](C)C[CH](C)\C=C\C=C\C=C(C)\[CH](C[CH]2CC[CH](C)[C](O)(O2)C(=O)C(=O)N2CCCC[CH]2C(=O)O1)OC
Ezetimibe,O[C@@H](CC[C@@H]1[C@H](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 021445/S-013, page:14 PDF 429k",https://www.pharmapendium.com/browse/fda/Ezetimibe/14e08036769a34cbfa47a8d80e04d720?reference=14,2006.0,O[CH](CC[CH]1[CH](N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1
Ezogabine,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022345/S-000 Part 09, page:21 PDF 798k",https://www.pharmapendium.com/browse/fda/Ezogabine/32ffc5ac0f220009d9a5886e136f3359?reference=21,2011.0,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1
Famotidine,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 020325/S-015, page:53 PDF 7378k",https://www.pharmapendium.com/browse/fda/Famotidine/5fa81e4ff6a2de8756c46a0ad36748f1?reference=53,2002.0,N\C(N)=N/C1=NC(CSCCC(=N)NS(N)(=O)=O)=CS1
Febuxostat,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O,Hepatitis,Human,-2.0791812460476247,Repeated,Oral,"EMA approval document: ANNEX I, page:68 PDF 554k",https://www.pharmapendium.com/browse/ema/Febuxostat/90530b38818991c7a21225414abfe220?reference=68,2020.0,CC(C)COC1=CC=C(C=C1C#N)C1=NC(C)=C(S1)C(O)=O
Felbamate,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1,Hepatitis,Human,-3.5563025007672873,Repeated,Oral,"FDA approval package document: Approval Package 020189 Part 01, page:52 PDF 6000k",https://www.pharmapendium.com/browse/fda/Felbamate/6b741dc0ebc3743f785ccb22bfa28113?reference=52,1993.0,NC(=O)OCC(COC(N)=O)C1=CC=CC=C1
Fenofibrate,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Approval Package 019304 Part 03, page:54 PDF 7698k",https://www.pharmapendium.com/browse/fda/Fenofibrate/7c467e5c47086a300ef271deadab1c7d?reference=54,1993.0,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
Fenofibric Acid,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O,Hepatitis,Human,-2.0211892990699383,Repeated,Oral,"FDA approval package document: Label 022418/S-000, page:6 PDF 1181k",https://www.pharmapendium.com/browse/fda/Fenofibric Acid/2f262e6a8aa1c940b43c4ff43251fd55?reference=6,2009.0,CC(C)(OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1)C(O)=O
Fenoprofen Calcium,CC(C([O-])=O)C1=CC=CC(OC2=CC=CC=C2)=C1,Hepatitis,Human,-3.2041199826559246,Repeated,Oral,"FDA approval package document: Approval Package 017710; 017604/S-018, page:26 PDF 2632k",https://www.pharmapendium.com/browse/fda/Fenoprofen Calcium/bc12048541c8f2bf0029ac4ce060b3da?reference=26,1977.0,CC(C([O-])=O)C1=CC=CC(OC2=CC=CC=C2)=C1
Fexofenadine Hydrochloride,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatitis,Human,-2.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 201373/S-000 Part 11, page:24 PDF 876k",https://www.pharmapendium.com/browse/fda/Fexofenadine Hydrochloride/d7059e44b20a49f9940c212d18b49443?reference=24,2010.0,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
Fingolimod Hydrochloride,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1,Hepatitis,Human,-1.3979400086720377,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022527/S-000 Part 08, page:48 PDF 1113k",https://www.pharmapendium.com/browse/fda/Fingolimod Hydrochloride/972ed03239ccc918de6c168481c7e6ec?reference=48,2009.0,CCCCCCCCC1=CC=C(CCC(N)(CO)CO)C=C1
Fluconazole,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=CC=C(F)C=C1F,Hepatitis,Human,-0.9030899869919435,Repeated,Intravenous,"FDA approval package document: Approval Package 019949/S-003, S-012, S-015, S-016, S-017, S-019; 019950/S-004, S-016, S-018, S-021, S-022; 020090/S-002, S-005; 020322/S-001 Part 12, page:19 PDF 4884k",https://www.pharmapendium.com/browse/fda/Fluconazole/c519065d13ec93e02dbaec3acc0fc923?reference=19,1990.0,OC(CN1C=NC=N1)(CN1C=NC=N1)C1=CC=C(F)C=C1F
Fluoxetine Hydrochloride,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1,Hepatitis,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 018936, page:75 PDF 2324k",https://www.pharmapendium.com/browse/fda/Fluoxetine Hydrochloride/1e127e48c2431c4d9847a70614888a10?reference=75,1994.0,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C1=CC=CC=C1
Flurbiprofen,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"FDA approval package document: Label 018766/S-013, page:11 PDF 339k",https://www.pharmapendium.com/browse/fda/Flurbiprofen/42077615ee502ab6ea0ace4341e5e783?reference=11,2006.0,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
Fluticasone Furoate,[H][C@@]12C[C@@H](C)[C@](OC(=O)C3=CC=CO3)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Hepatitis,Human,-2.0,Repeated,Inhalation,"FDA approval package document: Medical/Clinical Review 205625/S-005, page:13 PDF 2832k",https://www.pharmapendium.com/browse/fda/Fluticasone Furoate/e98d45bae3e06a87ef20f5c6a77044d6?reference=13,2018.0,[H][C]12C[CH](C)[C](OC(=O)C3=CC=CO3)(C(=O)SCF)[C]1(C)C[CH](O)[C]1(F)[C]2([H])C[CH](F)C2=CC(=O)C=C[C]12C
Fluvastatin Sodium,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC([O-])=O,Hepatitis,Human,-1.9030899869919435,Repeated,Oral,"FDA approval package document: Approval Package 021192/S-019 Part 01, page:16 PDF 804k",https://www.pharmapendium.com/browse/fda/Fluvastatin Sodium/912bcb0c04151b62b35994f63183a4d8?reference=16,2012.0,CC(C)N1C2=CC=CC=C2C(C2=CC=C(F)C=C2)=C1\C=C\[CH](O)C[CH](O)CC([O-])=O
Fosamprenavir Calcium,CC(C)CN(C[C@@H](OP([O-])([O-])=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1,Hepatitis,Human,-1.4771212547196624,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022116/S-000, page:24 PDF 2940k",https://www.pharmapendium.com/browse/fda/Fosamprenavir Calcium/7ae27e54d942bad779f7bebdaf24714e?reference=24,2007.0,CC(C)CN(C[CH](OP([O-])([O-])=O)[CH](CC1=CC=CC=C1)NC(=O)O[CH]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
Fosinopril Sodium,CCC(=O)O[C@@H](O[P@@](=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C([O-])=O)C1CCCCC1)C(C)C,Hepatitis,Human,-1.6020599913279623,Repeated,Oral,"FDA approval package document: Approval Package 019915/S-009, S-013, S-017, S-021 Part 16, page:6 PDF 8347k",https://www.pharmapendium.com/browse/fda/Fosinopril Sodium/007f5e5c421330f2f7ec870f97409a9b?reference=6,1991.0,CCC(=O)O[CH](O[P](=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[CH](C[CH]1C([O-])=O)C1CCCCC1)C(C)C
Fosphenytoin Sodium,[O-]P([O-])(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,Hepatitis,Human,-1.0791812460476249,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 020450/S-003 Part 05, page:17 PDF 544k",https://www.pharmapendium.com/browse/fda/Fosphenytoin Sodium/dac2730e2e50824f308e29c136ec363c?reference=17,2017.0,[O-]P([O-])(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
Fulvestrant,[H][C@]12CC[C@]3(C)[C@@H](O)CC[C@@]3([H])[C@]1([H])[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C2C=CC(O)=C1,Hepatitis,Human,-2.3979400086720375,Repeated,Intramuscular,"FDA approval package document: Label 210326/S-000, page:24 PDF 2487k",https://www.pharmapendium.com/browse/fda/Fulvestrant/7a132b12570105c3fb178511d05756fd?reference=24,2019.0,[H][C]12CC[C]3(C)[CH](O)CC[C]3([H])[C]1([H])[CH](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C2C=CC(O)=C1
Gabapentin Enacarbil,CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(O)=O,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Medical/Clinical Review 022399/S-000 Part 03, page:48 PDF 6981k",https://www.pharmapendium.com/browse/fda/Gabapentin Enacarbil/e88b89812bbb2c53c47b7c13771f688c?reference=48,2010.0,CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(O)=O
Ganciclovir,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1,Hepatitis,Human,-1.0,Repeated,Intravenous,"FDA approval package document: Approval Package 020460/S-005 Part 01, page:39 PDF 5337k",https://www.pharmapendium.com/browse/fda/Ganciclovir/af8b89aafda27afd4ca3e4f3b3ba71ff?reference=39,1994.0,NC1=NC2=C(N=CN2COC(CO)CO)C(=O)N1
Ganciclovir Sodium,NC1=NC2=C(N=CN2COC(CO)CO)C([O-])=N1,Hepatitis,Human,-1.0,Repeated,Intravenous,"FDA approval package document: Label 019661/S-030, page:21 PDF 690k",https://www.pharmapendium.com/browse/fda/Ganciclovir Sodium/0078e0911648eae74c95fa905199c725?reference=21,2006.0,NC1=NC2=C(N=CN2COC(CO)CO)C([O-])=N1
Gatifloxacin,COC1=C(N2CCNC(C)C2)C(F)=CC2=C1N(C=C(C(O)=O)C2=O)C1CC1,Hepatitis,Human,-2.6020599913279625,Repeated,Oral/intravenous,"FDA approval package document: Other Important Information from FDA 021062/S-000; 021061/S-000; 021678/S-000, page:36 PDF 644k",https://www.pharmapendium.com/browse/fda/Gatifloxacin/d34979a5a28a5b869c8406102ca114ba?reference=36,2006.0,COC1=C(N2CCNC(C)C2)C(F)=CC2=C1N(C=C(C(O)=O)C2=O)C1CC1
Gefitinib,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2,Hepatitis,Human,-2.3979400086720375,Repeated,Oral,"EMA approval document: ANNEX I, page:4 PDF 311k",https://www.pharmapendium.com/browse/ema/Gefitinib/20d5f23f58100a5577a39e215510e76c?reference=4,2019.0,COC1=CC2=C(C=C1OCCCN1CCOCC1)C(NC1=CC(Cl)=C(F)C=C1)=NC=N2
Glimepiride,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O,Hepatitis,Human,-0.9030899869919435,Repeated,Oral,"FDA approval package document: Label 020496/S-015, page:10 PDF 279k",https://www.pharmapendium.com/browse/fda/Glimepiride/78c66922e53dc9a8e6ff87e31f73c73f?reference=10,2005.0,CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[CH]2CC[CH](C)CC2)C1=O
Ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"FDA approval package document: Approval Package 020418 Part 01, page:19 PDF 5445k",https://www.pharmapendium.com/browse/fda/Ibuprofen/4768e9343291bb3125cc346a426033be?reference=19,1994.0,CC(C)CC1=CC=C(C=C1)C(C)C(O)=O
Idebenone,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,Hepatitis,Human,-0.8450980400142568,Repeated,Oral,"EMA approval document: Assessment Report EMA/480039/2015; EMEA/H/C/003834/0000, page:75 PDF 3612k",https://www.pharmapendium.com/browse/ema/Idebenone/c4b8a771f3c8595867bf59231c34f0c1?reference=75,2015.0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,Hepatitis,Human,-0.47712125471966244,Repeated,Oral,Reference from PharmaPendium Published Toxicity: Indomethacin Sodium-0051   ---   JOURNAL:British Medical Journal   PAGES:155   VOLUME:3,,1967.0,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O
Irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Hepatitis,Human,-2.4771212547196626,Repeated,Oral,"EMA approval document: ANNEX I, page:17 PDF 363k",https://www.pharmapendium.com/browse/ema/Irbesartan/6896a9b4513aca35b339ac0ccda3b859?reference=17,2008.0,CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1
Isotretinoin,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C\C(O)=O,Hepatitis,Human,-0.0,Repeated,Oral,"FDA approval package document: Approval Package 075945/S-011 Part 01, page:7 PDF 403k",https://www.pharmapendium.com/browse/fda/Isotretinoin/fa4c756e8d93598894e25e874dc246f1?reference=7,2007.0,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C\C(O)=O
Itraconazole,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1,Hepatitis,Human,-2.6020599913279625,Repeated,Intravenous,"FDA approval package document: Medical/Clinical Review 020966, page:78 PDF 2870k",https://www.pharmapendium.com/browse/fda/Itraconazole/e816200206ea1ca7ddfdaba8985ae24d?reference=78,1998.0,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1
Ketoconazole,[H][C@]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C@@](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl,Hepatitis,Human,-3.0791812460476247,Repeated,Oral,"EMA approval document: ANNEX I, page:16 PDF 553k",https://www.pharmapendium.com/browse/ema/Ketoconazole/8d2315e4697688e9c94ee9b957e597c1?reference=16,2020.0,[H][C]1(COC2=CC=C(C=C2)N2CCN(CC2)C(C)=O)CO[C](CN2C=CN=C2)(O1)C1=CC=C(Cl)C=C1Cl
Ketoprofen,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1,Hepatitis,Human,-2.1760912590556813,Repeated,Oral,"FDA approval package document: Approval Package 019816/S-001, S-002 Part 09, page:70 PDF 4729k",https://www.pharmapendium.com/browse/fda/Ketoprofen/7c397d32cb867f8f0414b6db39cc368c?reference=70,1993.0,CC(C(O)=O)C1=CC=CC(=C1)C(=O)C1=CC=CC=C1
Lacosamide,COC[C@@H](NC(C)=O)C(=O)NCC1=CC=CC=C1,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Label 022253/S-000, page:10 PDF 500k",https://www.pharmapendium.com/browse/fda/Lacosamide/f9396447754a41b64b4f6ca20e26d735?reference=10,2008.0,COC[CH](NC(C)=O)C(=O)NCC1=CC=CC=C1
Lamivudine,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1,Hepatitis,Human,-2.0,Repeated,Oral,"FDA approval package document: Medical Officer Review 021003, page:19 PDF 1974k",https://www.pharmapendium.com/browse/fda/Lamivudine/1be670383e63d410d203fedaccf063fd?reference=19,1998.0,NC1=NC(=O)N(C=C1)[CH]1CS[CH](CO)O1
Lamotrigine,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl,Hepatitis,Human,-2.7781512503836434,Repeated,Oral,"FDA approval package document: Approval Package 022115/S-006 Part 02, page:20 PDF 450k",https://www.pharmapendium.com/browse/fda/Lamotrigine/171f116ef046ea14bf851c3870b254e4?reference=20,2011.0,NC1=NC(N)=C(N=N1)C1=CC=CC(Cl)=C1Cl
Lansoprazole,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,Hepatitis,Human,-1.7781512503836436,Repeated,Oral,"FDA approval package document: Approval Package 020406 Part 02, page:38 PDF 7458k",https://www.pharmapendium.com/browse/fda/Lansoprazole/80496e9e6a5353864119981da10de3da?reference=38,1995.0,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1
Lasofoxifene,OC1=CC=C2[C@H]([C@H](CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCC2)C=C1,Hepatitis,Human,-0.6989700043360189,Repeated,Oral,"EMA approval document: ANNEX I, page:7 PDF 474k",https://www.pharmapendium.com/browse/ema/Lasofoxifene/4a30d26487d86d298e55209f18660544?reference=7,2013.0,OC1=CC=C2[CH]([CH](CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCC2)C=C1
Leflunomide,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F,Hepatitis,Human,-1.3010299956639813,Repeated,Oral,"EMA approval document: ANNEX I, page:12 PDF 479k",https://www.pharmapendium.com/browse/ema/Leflunomide/143ff05cfedd6e28c7e1a3db69e310f5?reference=12,2018.0,CC1=C(C=NO1)C(=O)NC1=CC=C(C=C1)C(F)(F)F
Lenalidomide,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O,Hepatitis,Human,-1.3979400086720377,Repeated,Oral,"EMA approval document: ANNEX I, page:37 PDF 659k",https://www.pharmapendium.com/browse/ema/Lenalidomide/085a38d0a6c5475c2831f18710affde9?reference=37,2020.0,NC1=CC=CC2=C1CN(C1CCC(=O)NC1=O)C2=O
Levetiracetam,CC[C@H](N1CCCC1=O)C(N)=O,Hepatitis,Human,-3.1760912590556813,Repeated,Oral,"EMA approval document: ANNEX I, page:10 PDF 306k",https://www.pharmapendium.com/browse/ema/Levetiracetam/9874c62cce3ca8764edf55cf95c560fb?reference=10,2020.0,CC[CH](N1CCCC1=O)C(N)=O
Levocetirizine Dihydrochloride,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Hepatitis,Human,-1.0,Repeated,Oral,"FDA approval package document: Label 022157/S-000, page:4 PDF 778k",https://www.pharmapendium.com/browse/fda/Levocetirizine Dihydrochloride/2feece153eedef4c8a9b0aaaddd0c2ce?reference=4,2010.0,OC(=O)COCCN1CCN(CC1)[CH](C1=CC=CC=C1)C1=CC=C(Cl)C=C1
Levofloxacin,C[C@H]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O,Hepatitis,Human,-2.6989700043360187,Repeated,Intravenous,"FDA approval package document: Summary Review 020634/S-061; 020635/S-067, page:10 PDF 2859k",https://www.pharmapendium.com/browse/fda/Levofloxacin/16b9b5d9bfd7da00d32f37eefca9c03b?reference=10,2012.0,C[CH]1COC2=C(N3CCN(C)CC3)C(F)=CC3=C2N1C=C(C(O)=O)C3=O
Levonorgestrel,[H][C@]12CCC(=O)C=C1CC[C@]1([H])[C@]2([H])CC[C@@]2(CC)[C@@]1([H])CC[C@@]2(O)C#C,Hepatitis,Human,-1.9294189257142926,Repeated,Implant,"FDA approval package document: Approval Package 019897/S-001, S-002, S-003, S-004 Part 02, page:47 PDF 4819k",https://www.pharmapendium.com/browse/fda/Levonorgestrel/27c6e5fb09c2d813e4026286d188c88f?reference=47,1990.0,[H][C]12CCC(=O)C=C1CC[C]1([H])[C]2([H])CC[C]2(CC)[C]1([H])CC[C]2(O)C#C
